Plant,SalesOffice,Material,Demand,TruckType,SubCluster,Cluster,RDC,ORGTruckType,DestCategory,PreferredTruckType,RDCSubCluster,RDCCluster,RDCORGTruckType,RDCDestCategory,ClubPlant,oldTruckType,Tyres,DemandTruck
1190,6001,20139330,55,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.016845329249617153
1190,6003,20139330,77,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.02358346094946401
1190,6004,20139330,66,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.02021439509954058
1190,6011,20139330,85,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.026033690658499236
1190,6012,20139330,55,32 MA,E2,E2,6000,32 MA,DEPOT,18 FT,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.016845329249617153
1190,6013,20139330,40,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.01225114854517611
1190,6053,20139330,251,32 MA,E2,E2,6053,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.0768759571209801
1190,6102,20139330,28,32 MA,E2,E2,6102,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.008575803981623277
1190,6200,20139330,38,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.011638591117917305
1190,6201,20139330,112,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.03430321592649311
1190,6202,20139330,108,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.0330781010719755
1190,6203,20139330,89,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.027258805513016845
1190,6204,20139330,236,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.07228177641653905
1190,6205,20139330,25,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.007656967840735069
1190,6206,20139330,197,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.06033690658499234
1190,6207,20139330,92,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.028177641653905055
1190,7000,20139330,22,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.006738131699846861
1190,7001,20139330,65,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.019908116385911178
1190,7003,20139330,73,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.022358346094946403
1190,7051,20139330,36,32 MA,W1,W1,7051,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.011026033690658498
1190,7054,20139330,20,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,7102,20139330,162,32 MA,W1,W1,7102,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.04961715160796325
1190,7103,20139330,30,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.009188361408882083
1190,7104,20139330,45,32 MA,W1,W1,7150,32 MA,DEPOT,18 FT,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.013782542113323124
1190,7105,20139330,183,32 MA,W1,W1,8150,32 MA,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,32 MA,3265,0.056049004594180704
1190,7150,20139330,25,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.007656967840735069
1190,7151,20139330,160,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.04900459418070444
1190,7152,20139330,297,32 MA,W1,W1,7152,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.09096477794793262
1190,7153,20139330,130,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.039816232771822356
1190,7154,20139330,65,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.019908116385911178
1190,7155,20139330,56,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.017151607963246555
1190,7157,20139330,92,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.028177641653905055
1190,7161,20139330,92,32 MA,W1,W1,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.028177641653905055
1190,7250,20139330,28,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.008575803981623277
1190,7251,20139330,83,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.025421133231240428
1190,7252,20139330,50,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.015313935681470138
1190,7254,20139330,40,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.01225114854517611
1190,7301,20139330,37,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.011332312404287902
1190,7302,20139330,20,32 MA,W2,W2,7302,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,7304,20139330,20,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,8001,20139330,56,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.056
1190,8002,20139330,72,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.072
1190,8003,20139330,70,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.07
1190,8004,20139330,79,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.079
1190,8005,20139330,138,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.138
1190,8006,20139330,85,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.085
1190,8010,20139330,62,18 FT,S2,S2,8010,18 FT,DEPOT,18 FT,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.062
1190,8051,20139330,65,18 FT,S2,S2,7150,18 FT,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,18 FT,1000,0.065
1190,8052,20139330,64,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.064
1190,8053,20139330,70,18 FT,S2,S2,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.07
1190,8054,20139330,101,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.101
1190,8055,20139330,57,18 FT,S2,S2,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.057
1190,8102,20139330,47,18 FT,S2_1,S2,8110,18 FT,DEPOT,32 MA,S2_1,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.047
1190,8103,20139330,94,18 FT,S2_1,S2,8110,18 FT,DEPOT,32 MA,S2_1,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.094
1190,8104,20139330,79,18 FT,S2_1,S2,8110,18 FT,DEPOT,32 MA,S2_1,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.079
1190,8105,20139330,43,18 FT,S2_1,S2,8110,18 FT,DEPOT,32 MA,S2_1,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.043
1190,8106,20139330,59,18 FT,S2_1,S2,8110,18 FT,DEPOT,32 MA,S2_1,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.059
1190,8107,20139330,25,18 FT,S2_1,S2,8110,18 FT,DEPOT,32 MA,S2_1,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.025
1190,8151,20139330,24,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.024
1190,8153,20139330,56,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.056
1190,8155,20139330,20,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8156,20139330,70,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.07
1190,8251,20139330,82,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.082
1190,8252,20139330,83,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.083
1190,8253,20139330,47,18 FT,S3,S3,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.047
1190,8255,20139330,84,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.084
1190,8256,20139330,81,18 FT,S3,S3,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.081
1190,8257,20139330,52,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.052
1190,8261,20139330,23,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.023
1190,8300,20139330,90,18 FT,S1_1,S1,8300,18 FT,DEPOT,18 FT,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.09
1190,8301,20139330,43,18 FT,S1_1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.043
1190,8302,20139330,20,18 FT,S1_1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8303,20139330,20,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8304,20139330,61,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.061
1190,8305,20139330,83,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.083
1190,8313,20139330,54,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.054
1190,8315,20139330,20,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8351,20139330,169,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.169
1190,8352,20139330,80,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.08
1190,8353,20139330,38,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.038
1190,8354,20139330,81,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.081
1190,8355,20139330,22,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.022
1190,8356,20139330,56,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.056
1190,4002,20139430,35,32 MA,E1,E1,,32 MA,EXPORT,32 MA,,,,,1170/1190,32 MA,3265,0.010719754977029096
1190,5001,20139430,34,32 MA,N1,N1,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1170/1190,32 MA,3265,0.010413476263399694
1190,5002,20139430,30,32 MA,N1,N1,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1170/1190,32 MA,3265,0.009188361408882083
1190,5004,20139430,20,32 MA,N1,N1,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,5040,20139430,130,32 MA,N3,N3,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,3265,0.039816232771822356
1190,5050,20139430,398,32 MA,N2,N2,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1170/1190,32 MA,3265,0.12189892802450229
1190,5052,20139430,20,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,5053,20139430,20,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,5054,20139430,20,32 MA,N1,N1,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,5102,20139430,20,32 MA,N3,N3,5120,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,5112,20139430,20,32 MA,N3,N3,5120,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,5120,20139430,149,32 MA,N3,N3,5120,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,3265,0.04563552833078101
1190,5151,20139430,25,32 MA,N1_1,N1,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1170/1190,32 MA,3265,0.007656967840735069
1190,5152,20139430,33,32 MA,N1_1,N1,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1170/1190,32 MA,3265,0.01010719754977029
1190,5153,20139430,20,32 MA,N1_1,N1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,5155,20139430,20,32 MA,N1_1,N1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,5301,20139430,28,32 MA,N2,N2,5301,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1170/1190,32 MA,3265,0.008575803981623277
1190,5305,20139430,20,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,5306,20139430,20,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,5307,20139430,20,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,6001,20139430,20,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,6003,20139430,20,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,6004,20139430,20,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,6011,20139430,20,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,6012,20139430,20,32 MA,E2,E2,6000,32 MA,DEPOT,18 FT,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,6053,20139430,79,32 MA,E2,E2,6053,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,3265,0.02419601837672282
1190,6200,20139430,130,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.039816232771822356
1190,6201,20139430,20,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,6202,20139430,34,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.010413476263399694
1190,6203,20139430,20,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,6204,20139430,24,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.007350689127105666
1190,6206,20139430,31,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,3265,0.009494640122511486
1190,7000,20139430,168,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.05145482388973966
1190,7001,20139430,25,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.007656967840735069
1190,7003,20139430,25,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.007656967840735069
1190,7051,20139430,20,32 MA,W1,W1,7051,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,7102,20139430,46,32 MA,W1,W1,7102,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.014088820826952527
1190,7104,20139430,55,32 MA,W1,W1,7150,32 MA,DEPOT,18 FT,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.016845329249617153
1190,7105,20139430,86,32 MA,W1,W1,8150,32 MA,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,32 MA,3265,0.026339969372128638
1190,7150,20139430,415,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.12710566615620214
1190,7151,20139430,114,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.034915773353751914
1190,7152,20139430,106,32 MA,W1,W1,7152,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.03246554364471669
1190,7153,20139430,52,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.015926493108728942
1190,7157,20139430,29,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,3265,0.00888208269525268
1190,7161,20139430,27,32 MA,W1,W1,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.008269525267993875
1190,7250,20139430,219,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.0670750382848392
1190,7251,20139430,50,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.015313935681470138
1190,7252,20139430,37,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.011332312404287902
1190,7254,20139430,23,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.007044410413476264
1190,7301,20139430,20,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.006125574272588055
1190,7302,20139430,64,32 MA,W2,W2,7302,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,3265,0.019601837672281776
1190,8001,20139430,27,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.027
1190,8002,20139430,24,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.024
1190,8003,20139430,25,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.025
1190,8004,20139430,29,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.029
1190,8005,20139430,86,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.086
1190,8006,20139430,26,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.026
1190,8010,20139430,275,18 FT,S2,S2,8010,18 FT,DEPOT,18 FT,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.275
1190,8052,20139430,51,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.051
1190,8053,20139430,48,18 FT,S2,S2,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.048
1190,8054,20139430,38,18 FT,S2,S2,8010,18 FT,DEPOT,32 MA,S2,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.038
1190,8055,20139430,32,18 FT,S2,S2,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.032
1190,8102,20139430,23,18 FT,S2_1,S2,8110,18 FT,DEPOT,32 MA,S2_1,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.023
1190,8103,20139430,20,18 FT,S2_1,S2,8110,18 FT,DEPOT,32 MA,S2_1,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8104,20139430,24,18 FT,S2_1,S2,8110,18 FT,DEPOT,32 MA,S2_1,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.024
1190,8106,20139430,20,18 FT,S2_1,S2,8110,18 FT,DEPOT,32 MA,S2_1,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8110,20139430,205,18 FT,S2_1,S2,8110,18 FT,DEPOT,18 FT,S2_1,S2,18 FT,DEPOT,1170/1190,18 FT,1000,0.205
1190,8150,20139430,20,18 FT,S3,S3,8150,18 FT,DEPOT,18 FT,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8151,20139430,108,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.108
1190,8153,20139430,64,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.064
1190,8155,20139430,23,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.023
1190,8156,20139430,20,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8251,20139430,61,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.061
1190,8252,20139430,37,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.037
1190,8253,20139430,30,18 FT,S3,S3,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.03
1190,8255,20139430,37,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.037
1190,8256,20139430,42,18 FT,S3,S3,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.042
1190,8258,20139430,35,18 FT,S3,S3,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.035
1190,8259,20139430,116,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.116
1190,8261,20139430,20,18 FT,S3,S3,8150,18 FT,DEPOT,32 MA,S3,S3,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8300,20139430,557,18 FT,S1_1,S1,8300,18 FT,DEPOT,18 FT,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.557
1190,8301,20139430,20,18 FT,S1_1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8302,20139430,20,18 FT,S1_1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8303,20139430,24,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.024
1190,8304,20139430,34,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.034
1190,8305,20139430,31,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.031
1190,8313,20139430,20,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.02
1190,8351,20139430,53,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.053
1190,8352,20139430,37,18 FT,S1,S1,8300,18 FT,DEPOT,32 MA,S1_1,S1,18 FT,DEPOT,1170/1190,18 FT,1000,0.037
