Plant,ClubPlants,Cluster,SubCLuster,TruckType,Destination,operator,Part,sortIndex,Date
1160,1160,S1,S1_1,32 MA,8300,LGB,SG1,23,1
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG2,24,10
1170,1170/1190,W1,W1,32 MA,7150,EXPRESS,SG1,24,1
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,24,3
1160,1160,S1,S1_1,32 MA,8300,MAHAVEERA,SG1,24,5
1180,1150/1180,N4,N4,32 SA,400211,VARUNA,SG2,24,9
1130,1130,S5,S5_2,18 FT,4001,KTC,SG1,24,5
1160,1160,N3,N3,32 MA,5120,LGB,SG2,24,6
1160,1160,N3,N3,32 MA,5040,LGB,SG1,24,3
1190,1170/1190,S3,S3,18 FT,8251,GBL,SG2,24,8
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,24,8
1140,1140,N2,N2,32 MA,5050,VARUNA,SG2,24,7
1190,1170/1190,W2,W2,32 MA,7250,HARSH,SG1,24,4
1170,1170/1190,E1,E1,32 MA,6200,DGFC,SG1,24,3
1190,1170/1190,E2,E2,32 MA,6000,KAPOOR,SG2,24,9
1150,1150/1180,S6,S6,18 FT,8150,KTC,SG1,24,2
1170,1170/1190,W1,W1,32 MA,7150,MEGA,SG1,25,3
1150,1150/1180,N6,N6,32 MA,5120,DRS,SG1,25,1
1130,1130,S5,S5_2,18 FT,4001,MEGA,SG1,25,1
1160,1160,N2,N2,32 MA,5050,APML,SG1,25,4
1160,1160,S1,S1_1,32 MA,8300,LGB,SG1,25,2
1170,1170/1190,E1,E1,32 MA,6200,EAST INDIA,SG1,25,2
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,25,1
1150,1150/1180,S6,S6,18 FT,8150,RCI,SG2,25,9
1190,1170/1190,W2,W2,32 MA,7250,SWASTIK,SG1,25,4
1150,1150/1180,N6,N6,32 MA,5040,DBRC,SG1,25,1
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,25,10
1170,1170/1190,E1,E1,32 MA,400035,TRIMURTHI,SG2,25,8
1180,1150/1180,N4,N4,32 SA,400211,VARUNA,SG2,25,6
1190,1170/1190,W1,W1,32 MA,7150,EXPRESS,SG1,26,5
1150,1150/1180,S6,S6,18 FT,8150,KTC,SG1,26,4
1150,1150/1180,N6,N6,32 MA,5040,DRS,SG1,26,4
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,26,5
1170,1170/1190,E1,E1,32 MA,400035,DGFC,SG2,26,9
1190,1170/1190,W2,W2,32 MA,7250,HARSH,SG2,26,8
1150,1150/1180,N6,N6,32 MA,5120,LGB,SG1,26,5
1160,1160,S1,S1_1,32 MA,8300,MAHAVEERA,SG1,26,4
1160,1160,N2,N2,32 MA,5050,DBRC,SG1,26,5
1130,1130,S5,S5_2,18 FT,4001,VARUNA,SG1,26,2
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG1,26,1
1170,1170/1190,E1,E1,32 MA,6200,KAPOOR,SG1,26,4
1160,1160,S1,S1_1,32 MA,8300,LGB,SG1,27,4
1190,1170/1190,W1,W1,32 MA,7150,MEGA,SG1,27,2
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,27,2
1120,1120,S4,S4_1,18 FT,4003,KTC,SG1,27,3
1160,1160,N2,N2,32 MA,5050,DRS,SG1,27,1
1150,1150/1180,S6,S6,18 FT,8150,KTC,SG1,27,1
1130,1130,S5,S5_2,18 FT,4001,KTC,SG1,27,4
1150,1150/1180,N6,N6,32 MA,5120,RCI,SG1,27,3
1190,1170/1190,E1,E1,32 MA,6200,DGFC,SG2,27,9
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG2,27,7
1150,1150/1180,N6,N6,32 MA,5040,LGB,SG1,27,5
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,28,4
1130,1130,S5,S5_2,18 FT,4001,MEGA,SG1,28,3
1150,1150/1180,S6,S6,18 FT,8150,KTC,SG1,28,3
1150,1150/1180,N6,N6,32 MA,5040,RCI,SG1,28,4
1170,1170/1190,E1,E1,32 MA,400035,TRIMURTHI,SG2,28,10
1190,1170/1190,E1,E1,32 MA,6200,KAPOOR,SG1,28,1
1120,1120,S4,S4_1,18 FT,4003,VARUNA,SG1,28,2
1150,1150/1180,N6,N6,32 MA,5120,VARUNA,SG2,28,8
1150,1150/1180,S8,S8,32 MA,8300,EXPRESS,SG1,28,3
1160,1160,N2,N2,32 MA,5050,LGB,SG1,28,1
1190,1170/1190,W1,W1,32 MA,7150,EXPRESS,SG1,28,4
1150,1150/1180,N6,N6,32 MA,5120,DRS,SG2,29,6
1150,1150/1180,N6,N6,32 MA,5040,VARUNA,SG1,29,3
1170,1170/1190,E1,E1,32 MA,400035,DGFC,SG2,29,6
1130,1130,S5,S5_2,18 FT,4001,VARUNA,SG1,29,4
1150,1150/1180,S6,S6,32 MA,8150,EXPRESS,SG1,29,1
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG1,29,3
1160,1160,N2,N2,32 MA,5050,RCI,SG1,29,5
1190,1170/1190,E1,E1,32 MA,6200,DGFC,SG2,29,10
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,29,3
1150,1150/1180,S8,S8,32 MA,8300,MEGA,SG2,29,9
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG2,30,8
1120,1120,S4,S4_1,18 FT,4003,KTC,SG1,30,5
1140,1140,S2,S2,32 MA,4001,EXPRESS,SG1,30,3
1150,1150/1180,S8,S8,32 MA,8300,RCI,SG1,30,1
1150,1150/1180,N6,N6,32 MA,5120,LGB,SG2,30,10
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,30,1
1160,1160,N2,N2,32 MA,5050,VARUNA,SG1,30,4
1150,1150/1180,N6,N6,32 SA,5040,LGB,SG1,30,2
1150,1150/1180,S6,S6,32 MA,8150,COSMO,SG1,30,5
1140,1140,S2,S2,32 MA,4001,MEGA,SG1,31,1
1120,1120,S4,S4_1,18 FT,4003,VARUNA,SG1,31,2
1150,1150/1180,S8,S8,32 MA,8300,VARUNA,SG2,31,10
1150,1150/1180,N6,N6,32 MA,5120,RCI,SG2,31,8
1150,1150/1180,N5,N5,32 MA,5050,DBRC,SG1,31,3
1150,1150/1180,N6,N6,32 SA,5040,RCI,SG1,31,1
1150,1150/1180,S6,S6,32 MA,8150,EXPRESS,SG1,31,2
1170,1170/1190,E1,E1,32 MA,400035,TRIMURTHI,SG2,31,9
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,31,5
1150,1150/1180,N6,N6,32 SA,5040,VARUNA,SG1,32,5
1170,1170/1190,E1,E1,32 MA,400035,DGFC,SG2,32,7
1150,1150/1180,N5,N5,32 MA,5050,DRS,SG1,32,2
1150,1150/1180,S8,S8,32 MA,8300,EXPRESS,SG2,32,7
1150,1150/1180,S6,S6,32 MA,8150,COSMO,SG1,32,4
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,32,2
1120,1120,S4,S4_1,18 FT,4003,EAST INDIA,SG1,32,4
1140,1140,S2,S2,32 MA,4001,EXPRESS,SG1,32,5
1150,1150/1180,N6,N6,32 MA,5120,VARUNA,SG2,32,7
1180,1150/1180,N6,N6,32 MA,5040,DRS,SG2,33,8
1140,1140,S2,S2,32 MA,4001,MEGA,SG1,33,2
1150,1150/1180,S8,S8,32 MA,8300,MEGA,SG2,33,6
1150,1150/1180,N6,N6,32 SA,5120,LGB,SG2,33,9
1150,1150/1180,N5,N5,32 MA,5050,LGB,SG1,33,3
1150,1150/1180,S6,S6,32 MA,8150,EXPRESS,SG1,33,3
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,33,4
1120,1120,S4,S4_1,18 FT,4003,KTC,SG1,33,1
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG2,33,10
1160,1160,S2,S2_1,18 FT,4001,MEGA,SG1,34,4
1180,1150/1180,N6,N6,32 MA,5040,LGB,SG1,34,4
1180,1150/1180,N6,N6,32 MA,5120,LGB,SG2,34,7
1150,1150/1180,S6,S6,32 MA,8150,COSMO,SG1,34,1
1120,1120,S4,S4_1,18 FT,4003,VARUNA,SG1,34,3
1170,1170/1190,E1,E1,32 MA,400035,DGFC,SG2,34,9
1150,1150/1180,N5,N5,32 MA,5050,RCI,SG1,34,2
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,34,3
1150,1150/1180,S8,S8,32 MA,8300,RCI,SG1,34,5
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG2,35,6
1180,1150/1180,N6,N6,32 MA,5120,RCI,SG1,35,2
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,35,1
1150,1150/1180,S6,S6,32 MA,8150,EXPRESS,SG1,35,4
1150,1150/1180,S7,S7_1,32 MA,4001,MEGA,SG1,35,5
1170,1170/1190,N3,N3,32 MA,5040,DBRC,SG1,35,2
1150,1150/1180,S8,S8,32 MA,8300,VARUNA,SG2,35,9
1130,1130,S5,S5_1,32 MA,4003,EXPRESS,SG1,35,1
1150,1150/1180,N5,N5,32 MA,5050,VARUNA,SG1,35,5
1150,1150/1180,N5,N5,32 MA,5050,DBRC,SG1,36,4
1170,1170/1190,N3,N3,32 MA,5040,DRS,SG1,36,3
1130,1130,S5,S5_1,32 MA,4003,ILAN,SG1,36,5
1150,1150/1180,S8,S8,18 FT,8300,GBL,SG1,36,2
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,36,5
1170,1170/1190,E1,E1,32 MA,400035,DGFC,SG2,36,8
1150,1150/1180,S6,S6,32 MA,8150,COSMO,SG1,36,2
1180,1150/1180,N6,N6,32 MA,5120,VARUNA,SG1,36,4
1150,1150/1180,S7,S7_1,32 MA,4001,MEGA,SG1,36,1
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG2,37,9
1170,1170/1190,N3,N3,32 MA,5120,DBRC,SG2,37,8
1150,1150/1180,N5,N5,32 MA,5050,DRS,SG1,37,1
1190,1170/1190,N3,N3,32 MA,5040,LGB,SG1,37,1
1150,1150/1180,S7,S7_1,32 MA,4001,MEGA,SG1,37,3
1150,1150/1180,S8,S8,18 FT,8300,KTC,SG1,37,2
1150,1150/1180,S6,S6,32 MA,8150,EXPRESS,SG1,37,5
1130,1130,S5,S5_1,32 MA,4003,MAHAVEERA,SG1,37,2
1150,1150/1180,N5,N5,32 MA,5050,LGB,SG1,38,3
1190,1170/1190,N3,N3,32 MA,5040,DRS,SG2,38,10
1170,1170/1190,N3,N3,32 MA,5120,DRS,SG1,38,3
1180,1150/1180,S8,S8,32 MA,8300,RCI,SG1,38,4
1180,1150/1180,S6,S6,32 MA,8150,COSMO,SG1,38,3
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG2,38,8
1130,1130,S5,S5_1,32 MA,4003,RCI,SG1,38,4
1190,1170/1190,S2,S2_1,32 MA,4001,MEGA,SG1,38,2
1170,1170/1190,N3,N3,32 MA,5120,LGB,SG1,39,5
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG2,39,10
1190,1170/1190,S2,S2_1,32 MA,4001,EXPRESS,SG1,39,2
1180,1150/1180,S8,S8,32 MA,8300,RCI,SG1,39,3
1180,1150/1180,S6,S6,32 MA,8150,COSMO,SG2,39,6
1150,1150/1180,N5,N5,32 MA,5050,RCI,SG1,39,1
1130,1130,S5,S5_1,32 MA,4003,EXPRESS,SG1,39,4
1180,1150/1180,S8,S8,32 MA,8300,RCI,SG2,40,8
1160,1160,S1,S1_2,32 MA,4000,MAHAVEERA,SG1,40,3
1180,1150/1180,N5,N5,32 MA,5050,VARUNA,SG1,40,5
1190,1170/1190,S2,S2_1,32 MA,4001,MEGA,SG1,40,4
1130,1130,S5,S5_1,32 MA,4003,ILAN,SG2,40,9
1180,1150/1180,S6,S6,32 MA,8150,COSMO,SG2,40,7
1170,1170/1190,N3,N3,32 MA,5120,RCI,SG1,40,2
1180,1150/1180,N5,N5,32 MA,5050,RCI,SG1,41,4
1170,1170/1190,S3,S3,32 MA,8150,EXPRESS,SG1,41,1
1190,1170/1190,N3,N3,32 MA,5120,LGB,SG2,41,10
1160,1160,S1,S1_2,32 MA,4000,LGB,SG1,41,2
1190,1170/1190,S2,S2_1,32 MA,4001,EXPRESS,SG1,41,3
1130,1130,S5,S5_1,32 MA,4003,MAHAVEERA,SG2,41,7
1180,1150/1180,S8,S8,32 MA,8300,RCI,SG2,41,10
1160,1160,S1,S1_2,32 MA,4000,MAHAVEERA,SG1,42,4
1170,1170/1190,S3,S3,32 MA,8150,GBL,SG1,42,5
1180,1150/1180,S8,S8,32 MA,8300,RCI,SG2,42,7
1130,1130,S5,S5_1,32 MA,4003,RCI,SG1,42,3
1190,1170/1190,N3,N3,32 MA,5120,LGB,SG2,42,9
1180,1150/1180,N5,N5,32 MA,5050,VARUNA,SG1,42,2
1180,1150/1180,S8,S8,32 MA,8300,RCI,SG2,43,6
1180,1150/1180,N5,N5,32 MA,5050,RCI,SG2,43,9
1130,1130,S5,S5_1,32 MA,4003,EXPRESS,SG1,43,5
1160,1160,S1,S1_2,32 MA,4000,LGB,SG1,43,4
1190,1170/1190,S3,S3,32 MA,8150,EXPRESS,SG1,43,2
1170,1170/1190,S1,S1_1,32 MA,8300,ANAND,SG2,44,10
1130,1130,S5,S5_1,32 MA,4003,MAHAVEERA,SG2,44,9
1180,1150/1180,N5,N5,32 MA,5050,VARUNA,SG2,44,10
1190,1170/1190,S3,S3,32 MA,8150,GBL,SG1,44,3
1160,1160,S1,S1_2,32 MA,4000,MAHAVEERA,SG2,44,6
1170,1170/1190,S1,S1_1,32 MA,8300,CHINNA,SG2,45,7
1130,1130,S5,S5_1,32 MA,4003,RCI,SG1,45,1
1170,1170/1190,N2,N2,32 MA,5050,DBRC,SG1,45,1
1160,1160,S1,S1_2,32 MA,4000,LGB,SG1,45,1
1190,1170/1190,S3,S3,32 MA,8150,GBL,SG2,45,8
1170,1170/1190,S1,S1_1,32 MA,8300,GBL,SG1,46,1
1130,1130,S5,S5_1,32 MA,4003,EXPRESS,SG1,46,2
1170,1170/1190,N2,N2,32 MA,5050,DRS,SG1,46,4
1160,1160,S1,S1_2,32 MA,4000,MAHAVEERA,SG2,46,7
1170,1170/1190,N2,N2,32 MA,5050,RCI,SG1,47,5
1170,1170/1190,S1,S1_1,32 MA,8300,LGB,SG1,47,5
1150,1150/1180,S8,S8,32 MA,4000,ANAND,SG1,47,2
1130,1130,S5,S5_1,32 MA,4003,RCI,SG1,47,3
1190,1170/1190,S1,S1_1,32 MA,8300,GBL,SG1,48,5
1170,1170/1190,N2,N2,32 MA,5050,VARUNA,SG1,48,3
1130,1130,S5,S5_1,32 MA,4003,EXPRESS,SG1,48,4
1150,1150/1180,S8,S8,32 MA,4000,EXPRESS,SG1,48,3
1190,1170/1190,N2,N2,32 MA,5050,DRS,SG1,49,2
1190,1170/1190,S1,S1_1,32 MA,8300,LGB,SG2,49,8
1150,1150/1180,S8,S8,32 MA,4000,LGB,SG1,49,5
1140,1140,S1,S1_2,32 MA,4003,CHINNA,SG2,49,6
1190,1170/1190,S1,S1_1,32 MA,8300,GBL,SG1,50,4
1190,1170/1190,N2,N2,32 MA,5050,RCI,SG1,50,5
1140,1140,S1,S1_2,32 MA,4003,CHINNA,SG2,50,8
1150,1150/1180,S8,S8,32 MA,4000,MEGA,SG1,50,5
1190,1170/1190,N2,N2,32 MA,5050,VARUNA,SG2,51,6
1190,1170/1190,S1,S1_1,32 MA,8300,LGB,SG2,51,9
1150,1150/1180,S8,S8,32 MA,4000,RCI,SG1,51,2
1140,1140,S1,S1_2,32 MA,4003,CHINNA,SG2,51,10
1140,1140,S1,S1_2,32 MA,4003,CHINNA,SG2,52,9
1150,1150/1180,S8,S8,32 MA,4000,VARUNA,SG1,52,4
1190,1170/1190,S1,S1_1,32 MA,8300,GBL,SG1,52,1
1190,1170/1190,N2,N2,32 MA,5050,DRS,SG1,52,4
1140,1140,S1,S1_2,32 MA,4003,CHINNA,SG2,53,7
1190,1170/1190,S1,S1_1,32 MA,8300,GBL,SG1,53,3
1190,1170/1190,N2,N2,32 MA,5050,RCI,SG2,53,8
1180,1150/1180,S8,S8,32 MA,4000,RCI,SG1,53,1
1170,1170/1190,S1,S1_1,32 MA,4000,ANAND,SG1,54,3
1190,1170/1190,S1,S1_1,32 MA,8300,GBL,SG2,54,7
1140,1140,S1,S1_2,32 MA,4003,CHINNA,SG2,54,6
1170,1170/1190,S1,S1_1,32 MA,4000,CHINNA,SG1,55,2
1140,1140,S1,S1_2,32 MA,4003,CHINNA,SG2,55,8
1140,1140,S1,S1_2,32 MA,4003,CHINNA,SG2,56,10
1170,1170/1190,S1,S1_1,32 MA,4000,GBL,SG1,56,5
1170,1170/1190,S1,S1_1,32 MA,4000,LGB,SG1,57,3
1160,1160,S1,S1_2,32 MA,4003,LGB,SG2,57,7
1150,1150/1180,S8,S8,32 MA,4003,ANAND,SG1,58,1
1170,1170/1190,S1,S1_1,32 MA,4000,ANAND,SG2,58,6
1170,1170/1190,S1,S1_1,32 MA,4000,CHINNA,SG1,59,4
1150,1150/1180,S8,S8,32 MA,4003,EXPRESS,SG1,59,5
1150,1150/1180,S8,S8,32 MA,4003,LGB,SG1,60,2
1190,1170/1190,S1,S1_1,32 MA,4000,GBL,SG1,60,1
1150,1150/1180,S8,S8,32 MA,4003,MEGA,SG1,61,4
1190,1170/1190,S1,S1_1,32 MA,4000,LGB,SG1,61,4
1150,1150/1180,S8,S8,32 MA,4003,RCI,SG1,62,3
1190,1170/1190,S1,S1_1,32 MA,4000,GBL,SG1,62,2
1190,1170/1190,S1,S1_1,32 MA,4000,LGB,SG1,63,1
1150,1150/1180,S8,S8,32 MA,4003,VARUNA,SG1,63,1
1150,1150/1180,S8,S8,32 MA,4003,ANAND,SG2,64,9
1150,1150/1180,S8,S8,32 MA,4003,EXPRESS,SG1,65,5
1150,1150/1180,S8,S8,32 MA,4003,LGB,SG2,66,6
1150,1150/1180,S8,S8,32 MA,4003,MEGA,SG1,67,2
1150,1150/1180,S8,S8,32 MA,4003,RCI,SG1,68,4
1150,1150/1180,S8,S8,32 MA,4003,VARUNA,SG1,69,3
1150,1150/1180,S8,S8,32 MA,4003,EXPRESS,SG1,70,1
1150,1150/1180,S8,S8,32 MA,4003,LGB,SG2,71,8
1150,1150/1180,S8,S8,32 MA,4003,MEGA,SG1,72,5
