pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,Code,Destination,Cluster,SubCluster,RDC,TruckType,DestCategory,PreferredTruckType
60263,,0,,,,,,,,1180,400302,GURGAON,N4,N4,,32 MA,OEM,32 MA
60262,,0,,,,,,,,1180,400303,RUDRAPUR OE GODOWN,N5,N5,,32 MA,OEM,32 MA
60260,,0,,,,,,,,1180,400310,ZAHEERABAD OE,S6,S6,,18 FT,OEM,32 MA
60261,,0,,,,,,,,1180,400307,KHARAGPUR,E4,E4,,32 MA,OEM,32 MA
60259,,0,,,,,,,,1180,400308,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
60257,,0,,,,,,,,1180,400313,KOLAR OE,S6,S6_2,,18 FT,OEM,32 MA
60258,,0,,,,,,,,1180,400311,NARASAPUR OE,S7,S7,,18 FT,OEM,32 MA
60255,,0,,,,,,,,1180,400314,FARIDABAD OE GODOWN,N6,N6,,32 MA,OEM,32 MA
60256,,0,,,,,,,,1180,400315,ANEKAL,S6,S6_2,,18 FT,OEM,32 MA
60254,,0,,,,,,,,1180,400316,ORAGADAM OE,S8,S8,,18 FT,OEM,32 MA
60253,,0,,,,,,,,1180,400318,INDORE OE,W4,W4,,32 MA,OEM,32 MA
60251,,0,,,,,,,,1180,400320,CHAKAN OE GODOWN,W3,W3,,32 MA,OEM,32 MA
60252,,0,,,,,,,,1180,400321,CHENNAI OE,S8,S8,,18 FT,OEM,32 MA
60250,,0,,,,,,,,1180,400322,CHENNAI OE,S8,S8,,18 FT,OEM,32 MA
60249,,0,,,,,,,,1180,400323,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
60248,,0,,,,,,,,1180,400326,CHENGELPET,S8,S8,,18 FT,OEM,32 MA
60247,,0,,,,,,,,1180,400324,MEDAVAKKAM,S8,S8,,18 FT,OEM,32 MA
60245,,0,,,,,,,,1180,400329,CHAKAN OE GODOWN,W3,W3,,32 MA,OEM,32 MA
60246,,0,,,,,,,,1180,400327,HOSUR OE,S9,S9_5,,18 FT,OEM,32 MA
60244,,0,,,,,,,,1180,400328,COIMBATORE OE,S8,S8,,18 FT,OEM,32 MA
60243,,0,,,,,,,,1180,400330,SATARA,W3,W3,,32 MA,OEM,32 MA
60242,,0,,,,,,,,1180,400332,CHENNAI OE,S8,S8,,18 FT,OEM,32 MA
60241,,0,,,,,,,,1180,400331,SANAND OE GODOWN,W3,W3_1,,32 MA,OEM,32 MA
60240,,0,,,,,,,,1180,400333,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
60239,,0,,,,,,,,1180,400335,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
60238,,0,,,,,,,,1180,400334,SRIPERUMBUDUR,S8,S8,,18 FT,OEM,32 MA
60237,,0,,,,,,,,1180,400338,INDORE OE,W4,W4,,32 MA,OEM,32 MA
60236,,0,,,,,,,,1180,400340,AURANGABAD OE,W3,W3,,32 MA,OEM,32 MA
60235,,0,,,,,,,,1180,400339,AURANGABAD OE,W3,W3,,32 MA,OEM,32 MA
60234,,0,,,,,,,,1180,400344,KANCHEEPURAM,S8,S8,,18 FT,OEM,32 MA
60233,,0,,,,,,,,1180,400341,RAJKOT,W3,W3_1,,32 MA,OEM,32 MA
60232,,0,,,,,,,,1180,400345,ERNAKULAM,S6,S6_3,,18 FT,OEM,32 MA
60231,,0,,,,,,,,1180,400349,PITHAMPUR OE GODOWN,W4,W4,,32 MA,OEM,32 MA
60230,,0,,,,,,,,1180,400348,DHARWAD OE,S6,S6_2,,18 FT,OEM,32 MA
60229,,0,,,,,,,,1180,400347,JAIPUR OE,N6,N6,,32 MA,OEM,32 MA
60228,,0,,,,,,,,1180,400350,SANAND OE GODOWN,W3,W3_1,,32 MA,OEM,32 MA
60227,,0,,,,,,,,1180,400355,NELLORE OE,S6,S6_1,,18 FT,OEM,32 MA
60225,,0,,,,,,,,1180,420004,DHULIA,W3,W3,,32 MA,OEM,32 MA
60226,,0,,,,,,,,1180,400356,PUNE,W3,W3,,32 MA,OEM,32 MA
60224,,0,,,,,,,,1180,420003,JAIPUR,N6,N6,,32 MA,OEM,32 MA
60223,,0,,,,,,,,1180,420006,LATUR,W3,W3,,32 MA,OEM,32 MA
60222,,0,,,,,,,,1180,420007,PARBHANI,W3,W3,,32 MA,OEM,32 MA
60221,,0,,,,,,,,1180,420005,AURANGABAD,W3,W3,,32 MA,OEM,32 MA
60220,,0,,,,,,,,1180,420008,NASIK,W3,W3,,32 MA,OEM,32 MA
60219,,0,,,,,,,,1180,420010,NANDED,W3,W3,,32 MA,OEM,32 MA
60217,,0,,,,,,,,1180,420013,JALGAON,W3,W3,,32 MA,OEM,32 MA
60218,,0,,,,,,,,1180,420009,BEED,W3,W3,,32 MA,OEM,32 MA
60216,,0,,,,,,,,1180,420011,JALNA,W3,W3,,32 MA,OEM,32 MA
60214,,0,,,,,,,,1180,420014,MUMBAI,W3,W3,,32 MA,OEM,32 MA
60215,,0,,,,,,,,1180,420012,OSAMANBAD,W3,W3,,32 MA,OEM,32 MA
60213,,0,,,,,,,,1180,420016,PUNE,W3,W3,,32 MA,OEM,32 MA
60211,,0,,,,,,,,1180,420017,SATARA,W3,W3,,32 MA,OEM,32 MA
60212,,0,,,,,,,,1180,420015,NAGPUR,W3,W3,,32 MA,OEM,32 MA
60210,,0,,,,,,,,1180,420019,AMRAVATI,W3,W3,,32 MA,OEM,32 MA
60208,,0,,,,,,,,1180,420020,SANGLI,W3,W3,,32 MA,OEM,32 MA
60209,,0,,,,,,,,1180,420018,SOLAPUR,W3,W3,,32 MA,OEM,32 MA
60207,,0,,,,,,,,1180,420023,RAIGAD,W3,W3,,18 FT,OEM,18 FT
60206,,0,,,,,,,,1180,420021,THANE,W3,W3,,32 MA,OEM,32 MA
60205,,0,,,,,,,,1180,420022,AKOLA,W3,W3,,32 MA,OEM,32 MA
60204,,0,,,,,,,,1180,420025,RATNAGIRI,W3,W3,,32 MA,OEM,32 MA
60203,,0,,,,,,,,1180,420026,SINDHUDURG,W3,W3,,32 MA,OEM,32 MA
60202,,0,,,,,,,,1180,420024,KOLHAPUR,W3,W3,,32 MA,OEM,32 MA
60201,,0,,,,,,,,1180,420029,BULDHANA,W3,W3,,32 MA,OEM,32 MA
60200,,0,,,,,,,,1180,420028,AHMEDNAGAR,W3,W3,,32 MA,OEM,32 MA
60199,,0,,,,,,,,1180,420027,YEOTMAL,W3,W3,,32 MA,OEM,32 MA
60198,,0,,,,,,,,1180,420031,BARAMATI,W3,W3,,32 MA,OEM,32 MA
60196,,0,,,,,,,,1180,420030,BHANDARA,W3,W3,,32 MA,OEM,32 MA
60197,,0,,,,,,,,1180,420032,WARDHA,W3,W3,,32 MA,OEM,32 MA
60195,,0,,,,,,,,1180,420037,CHANDRAPUR,W3,W3,,32 MA,OEM,32 MA
60194,,0,,,,,,,,1180,420038,PALGHAR,W3,W3,,32 MA,OEM,32 MA
60193,,0,,,,,,,,1180,420035,DAPODI,W3,W3,,32 MA,OEM,32 MA
60191,,0,,,,,,,,1180,420045,VIJAYAWADA,S6,S6_1,,18 FT,OEM,32 MA
60192,,0,,,,,,,,1180,420044,CUDDAPAH,S6,S6_1,,18 FT,OEM,32 MA
60190,,0,,,,,,,,1180,420039,KARIMNAGAR,S6,S6,,18 FT,OEM,32 MA
60189,,0,,,,,,,,1180,420046,VIZIANAGARAM,S6,S6_1,,18 FT,OEM,32 MA
60188,,0,,,,,,,,1180,440004,MUMBAI,W3,W3,,32 MA,OEM,32 MA
60187,,0,,,,,,,,1180,440045,BANGALORE,S6,S6_2,,18 FT,OEM,32 MA
60186,,0,,,,,,,,1180,440010,PUNE,W3,W3,,32 MA,OEM,32 MA
60185,,0,,,,,,,,1180,420047,NELLORE,S6,S6_1,,18 FT,OEM,32 MA
60183,,0,,,,,,,,1180,440075,ALLAHABAD,N4,N4_1,,32 MA,OEM,32 MA
60184,,0,,,,,,,,1180,440070,BANGALORE,S6,S6_2,,18 FT,OEM,32 MA
60182,,0,,,,,,,,1180,440080,PALAKKAD,S6,S6_3,,18 FT,OEM,32 MA
60180,,0,,,,,,,,1180,440105,BARRACKPORE,E4,E4,,32 MA,OEM,32 MA
60181,,0,,,,,,,,1180,440095,NASIK,W3,W3,,32 MA,OEM,32 MA
60179,,0,,,,,,,,1180,440127,COCHIN,S6,S6_3,,18 FT,OEM,32 MA
60177,,0,,,,,,,,1180,440111,NALIYA,W3,W3_1,,32 MA,OEM,32 MA
60178,,0,,,,,,,,1180,440119,JODHPUR,N6,N6,,32 MA,OEM,32 MA
60176,,0,,,,,,,,1180,460011,BHILAI,W4,W4,,32 MA,OEM,32 MA
60175,,0,,,,,,,,1180,460040,BURDWAN,E4,E4,,32 MA,OEM,32 MA
60173,,0,,,,,,,,1180,106028,DHANTEWADA,W4,W4,,32 MA,OEM,32 MA
60174,,0,,,,,,,,1180,6155,HOLIDAYGANJ,E4,E4,6000,32 MA,DEPOT,32 MA
60171,,0,,,,,,,,1180,6006,KOLKATA,E4,E4,6000,32 MA,DEPOT,32 MA
60172,,0,,,,,,,,1180,8154,SANATH NAGAR,S6,S6,8150,18 FT,DEPOT,32 MA
60170,,0,,,,,,,,1180,114228,RAJSAMAND,N6,N6,,32 MA,OEM,32 MA
60168,,0,,,,,,,,1180,107922,GULBARGA,S6,S6_2,,18 FT,OEM,32 MA
60169,,0,,,,,,,,1180,112135,HOSPET,S6,S6_2,,18 FT,OEM,32 MA
60167,,0,,,,,,,,1180,115613,PAREJ,E3,E3,,32 MA,OEM,32 MA
60166,,0,,,,,,,,1180,400048,PUNE OE GODOWN,W3,W3,,32 MA,OEM,32 MA
60165,,0,,,,,,,,1180,115591,RAIGARH,W3,W3,,32 MA,OEM,32 MA
60164,,0,,,,,,,,1180,400357,BHARATPUR,N6,N6,,32 MA,OEM,32 MA
60163,,0,,,,,,,,1180,400343,KANCHEEPURAM,S8,S8,,18 FT,OEM,32 MA
60162,,0,,,,,,,,1180,420081,CHIKODI,S6,S6_2,,18 FT,OEM,32 MA
60160,,0,,,,,,,,1180,420080,HAVERI,S6,S6_2,,18 FT,OEM,32 MA
60161,,0,,,,,,,,1180,420077,KOLAR,S6,S6_2,,18 FT,OEM,32 MA
60159,,0,,,,,,,,1180,420085,KOPPAL,S6,S6_2,,18 FT,OEM,32 MA
60157,,0,,,,,,,,1180,420091,BELGAUM,S6,S6_2,,18 FT,OEM,32 MA
60158,,0,,,,,,,,1180,420084,YADGIR,S6,S6_2,,18 FT,OEM,32 MA
60156,,0,,,,,,,,1180,420095,BELLARY,S6,S6_2,,18 FT,OEM,32 MA
60155,,0,,,,,,,,1180,420092,GADAG,S6,S6_2,,18 FT,OEM,32 MA
60154,,0,,,,,,,,1180,420086,BIDAR,S6,S6_2,,18 FT,OEM,32 MA
60153,,0,,,,,,,,1180,420093,BIJAPUR,S6,S6_2,,18 FT,OEM,32 MA
60152,,0,,,,,,,,1180,420096,RAICHUR,S6,S6_2,,18 FT,OEM,32 MA
60151,,0,,,,,,,,1190,4000,PUZHAL,S1,S1_1,,18 FT,EXPORT,32 MA
60150,,0,,,,,,,,1180,420137,PUTTUR,S6,S6_2,,18 FT,OEM,32 MA
60149,,0,,,,,,,,1190,4001,KALAMASERRY (EXPORT),S2,S2_1,,18 FT,EXPORT,32 MA
60147,,0,,,,,,,,1190,4003,VICHOOR,S1,S1_1,,18 FT,EXPORT,32 MA
60148,,0,,,,,,,,1190,4002,PATNA EXPORTS,E1,E1,,32 MA,EXPORT,32 MA
60145,,0,,,,,,,,1190,5001,NEW DELHI,N1,N1,5050,32 MA,DEPOT,32 MA
60146,,0,,,,,,,,1190,5002,AZADPUR,N1,N1,5050,32 MA,DEPOT,32 MA
60144,,0,,,,,,,,1190,5006,GHITTORNI,N1,N1,5050,32 MA,DEPOT,32 MA
60143,,0,,,,,,,,1190,5004,DILSHAD GARDEN,N1,N1,5050,32 MA,DEPOT,32 MA
60141,,0,,,,,,,,1190,5050,DHARUHERA RDC,N2,N2,5050,32 MA,DEPOT,32 MA
60142,,0,,,,,,,,1190,5040,GURGAON RDC,N3,N3,5040,32 MA,DEPOT,32 MA
60140,,0,,,,,,,,1190,5051,FARIDABAD,N3,N3,5050,32 MA,DEPOT,32 MA
60138,,0,,,,,,,,1190,5053,HISSAR,N2,N2,5040,32 MA,DEPOT,32 MA
60139,,0,,,,,,,,1190,5052,YAMUNA NAGAR,N2,N2,5040,32 MA,DEPOT,32 MA
60137,,0,,,,,,,,1190,5054,ROHTAK,N1,N1,5040,32 MA,DEPOT,32 MA
60136,,0,,,,,,,,1190,5055,GURGAON,N2,N2,5050,32 MA,DEPOT,32 MA
60135,,0,,,,,,,,1190,5061,PANIPAT,N2,N2,5040,32 MA,DEPOT,32 MA
60134,,0,,,,,,,,1190,5071,NOIDA,N1,N1,5050,32 MA,DEPOT,32 MA
60133,,0,,,,,,,,1190,5101,JAIPUR,N3,N3,5120,32 MA,DEPOT,32 MA
60131,,0,,,,,,,,1190,5104,JODHPUR,N3,N3,5120,32 MA,DEPOT,32 MA
60132,,0,,,,,,,,1190,5102,TRANSPORT NAGAR,N3,N3,5120,32 MA,DEPOT,32 MA
60129,,0,,,,,,,,1190,5105,BIKANER,N3,N3,5120,32 MA,DEPOT,32 MA
60130,,0,,,,,,,,1190,5103,UDAIPUR,N3,N3,5120,32 MA,DEPOT,32 MA
60128,,0,,,,,,,,1190,5106,KOTA,N3,N3,5120,32 MA,DEPOT,32 MA
60127,,0,,,,,,,,1190,5107,ALWAR,N3,N3,5040,32 MA,DEPOT,32 MA
60125,,0,,,,,,,,1190,5109,BHILWARA,N3,N3,5120,32 MA,DEPOT,32 MA
60126,,0,,,,,,,,1190,5108,BARMER,N3,N3,5120,32 MA,DEPOT,32 MA
60124,,0,,,,,,,,1190,5111,SRI GANGA NAGAR,N3,N3,5120,32 MA,DEPOT,32 MA
60122,,0,,,,,,,,1190,5114,AJMER,N3,N3,5120,32 MA,DEPOT,32 MA
60123,,0,,,,,,,,1190,5112,SIKAR,N3,N3,5120,32 MA,DEPOT,32 MA
60121,,0,,,,,,,,1190,5115,MORADABAD,N1,N1_1,5040,32 MA,DEPOT,32 MA
60120,,0,,,,,,,,1190,5116,BHARATPUR,N3,N3,5120,32 MA,DEPOT,32 MA
60119,,0,,,,,,,,1190,5151,KANPUR,N1,N1_1,5050,32 MA,DEPOT,32 MA
60118,,0,,,,,,,,1190,5120,JAIPUR RDC,N3,N3,5120,32 MA,DEPOT,32 MA
60117,,0,,,,,,,,1190,5152,LUCKNOW,N1,N1_1,5050,32 MA,DEPOT,32 MA
60116,,0,,,,,,,,1190,5153,VARANASI,N1,N1_1,6200,32 MA,DEPOT,32 MA
60115,,0,,,,,,,,1190,5155,GORAKHPUR,N1,N1_1,6200,32 MA,DEPOT,32 MA
60113,,0,,,,,,,,1190,5157,ALLAHABAD,N1,N1_1,6200,32 MA,DEPOT,32 MA
60114,,0,,,,,,,,1190,5156,JHANSI,W2,W2,5050,32 MA,DEPOT,32 MA
60112,,0,,,,,,,,1190,5201,MEERUT,N1,N1_1,5050,32 MA,DEPOT,32 MA
60111,,0,,,,,,,,1190,5202,BAREILLEY,N1,N1_1,5050,32 MA,DEPOT,32 MA
60110,,0,,,,,,,,1190,5203,AGRA,N1,N1_1,5120,32 MA,DEPOT,32 MA
60109,,0,,,,,,,,1190,5206,MUZAFFARNAGAR,N1,N1_1,5050,32 MA,DEPOT,32 MA
60108,,0,,,,,,,,1190,5251,HALDWANI,N2,N2,5050,32 MA,DEPOT,32 MA
60106,,0,,,,,,,,1190,5301,JALANDHAR,N2,N2,5301,32 MA,DEPOT,32 MA
60107,,0,,,,,,,,1190,5252,DEHRADUN,N2,N2,5040,32 MA,DEPOT,32 MA
60104,,0,,,,,,,,1190,5303,PARWANOO,N2,N2,5040,32 MA,DEPOT,18 FT
60105,,0,,,,,,,,1190,5302,JAMMU,N2,N2,5301,32 MA,DEPOT,32 MA
60103,,0,,,,,,,,1190,5304,CHANDIGARH,N2,N2,5040,32 MA,DEPOT,32 MA
60102,,0,,,,,,,,1190,5305,LUDHIANA,N2,N2,5040,32 MA,DEPOT,32 MA
60101,,0,,,,,,,,1190,5306,PATIALA,N2,N2,5040,32 MA,DEPOT,32 MA
60100,,0,,,,,,,,1190,5308,AMRITSAR,N2,N2,5301,32 MA,DEPOT,32 MA
60098,,0,,,,,,,,1190,5309,BATHINDA,N2,N2,5040,32 MA,DEPOT,32 MA
60099,,0,,,,,,,,1190,5307,ZIRAKPUR,N2,N2,5040,32 MA,DEPOT,32 MA
60097,,0,,,,,,,,1190,6000,KOLKATA RDC,E2,E2,6000,32 MA,DEPOT,32 MA
60095,,0,,,,,,,,1190,6004,ASANSOL,E2,E2,6000,32 MA,DEPOT,32 MA
60096,,0,,,,,,,,1190,6001,KOLKATA,E2,E2,6000,32 MA,DEPOT,32 MA
60094,,0,,,,,,,,1190,6003,SILIGURI,E2,E2,6000,32 MA,DEPOT,32 MA
60092,,0,,,,,,,,1190,6013,SODEPUR,E2,E2,6000,32 MA,DEPOT,32 MA
60093,,0,,,,,,,,1190,6011,MIDNAPORE,E2,E2,6000,32 MA,DEPOT,32 MA
60091,,0,,,,,,,,1190,6052,ROURKELA,E2,E2,6053,32 MA,DEPOT,32 MA
60090,,0,,,,,,,,1190,6012,BERHAMPORE,E2,E2,6000,32 MA,DEPOT,18 FT
60089,,0,,,,,,,,1190,6053,BHUBANESHWAR,E2,E2,6053,32 MA,DEPOT,32 MA
60087,,0,,,,,,,,1190,6055,JEYPORE,E2,E2,6053,32 MA,DEPOT,32 MA
60088,,0,,,,,,,,1190,6054,BARBIL,E2,E2,6053,32 MA,DEPOT,32 MA
60086,,0,,,,,,,,1190,6102,TRIPURA ROAD,E2,E2,6102,32 MA,DEPOT,32 MA
60085,,0,,,,,,,,1190,6101,GUWAHATI,E2,E2,6102,32 MA,DEPOT,32 MA
60084,,0,,,,,,,,1190,6103,SILCHAR,E2,E2,6102,32 MA,DEPOT,18 FT
60083,,0,,,,,,,,1190,6105,BARPETA,E2,E2,6102,32 MA,DEPOT,32 MA
60082,,0,,,,,,,,1190,6104,JORHAT,E2,E2,6102,32 MA,DEPOT,32 MA
60080,,0,,,,,,,,1190,6156,IMPHAL,E2,E2,6000,32 MA,DEPOT,32 MA
60081,,0,,,,,,,,1190,6152,AGARTALA,E2,E2,6000,32 MA,DEPOT,32 MA
60079,,0,,,,,,,,1190,6154,AIZWAL,E2,E2,6000,32 MA,DEPOT,32 MA
60078,,0,,,,,,,,1190,6200,PATNA RDC,E1,E1,6200,32 MA,DEPOT,32 MA
60077,,0,,,,,,,,1190,6201,PATNA,E1,E1,6200,32 MA,DEPOT,32 MA
60076,,0,,,,,,,,1190,6202,RANCHI,E1,E1,6200,32 MA,DEPOT,32 MA
60075,,0,,,,,,,,1190,6203,DHANBAD,E1,E1,6200,32 MA,DEPOT,32 MA
60074,,0,,,,,,,,1190,6204,MUZZAFFARPUR,E1,E1,6200,32 MA,DEPOT,32 MA
60073,,0,,,,,,,,1190,6205,JAMSHEDPUR,E1,E1,6200,32 MA,DEPOT,32 MA
60072,,0,,,,,,,,1190,6206,BEGUSARAI,E1,E1,6200,32 MA,DEPOT,32 MA
60071,,0,,,,,,,,1190,7000,BARODA RDC,W1,W1,7000,32 MA,DEPOT,32 MA
60070,,0,,,,,,,,1190,6207,GAYA,E1,E1,6200,32 MA,DEPOT,32 MA
60068,,0,,,,,,,,1190,7002,SURAT,W1,W1,7000,32 MA,DEPOT,32 MA
60069,,0,,,,,,,,1190,7001,AHMEDABAD,W1,W1,7000,32 MA,DEPOT,32 MA
60067,,0,,,,,,,,1190,7003,BARODA,W1,W1,7000,32 MA,DEPOT,32 MA
60066,,0,,,,,,,,1190,7051,RAJKOT,W1,W1,7051,32 MA,DEPOT,32 MA
60065,,0,,,,,,,,1190,7004,MEHSANA,W1,W1,7000,32 MA,DEPOT,32 MA
60064,,0,,,,,,,,1190,7053,JAMNAGAR,W1,W1,7051,32 MA,DEPOT,32 MA
60063,,0,,,,,,,,1190,7052,GANDHIDHAM,W1,W1,7051,32 MA,DEPOT,32 MA
60062,,0,,,,,,,,1190,7054,BHAVNAGAR,W1,W1,7000,32 MA,DEPOT,32 MA
60061,,0,,,,,,,,1190,7102,NAVI MUMBAI,W1,W1,7102,32 MA,DEPOT,32 MA
60059,,0,,,,,,,,1190,7101,SAKINAKA,W1,W1,7102,32 MA,DEPOT,18 FT
60060,,0,,,,,,,,1190,7100,MUMBAI,W1,W1,7102,32 MA,DEPOT,32 MA
60058,,0,,,,,,,,1190,7104,PANJIM,W1,W1,7150,32 MA,DEPOT,18 FT
60057,,0,,,,,,,,1190,7103,KOLHAPUR,W1,W1,7150,32 MA,DEPOT,32 MA
60056,,0,,,,,,,,1190,7106,BHIWANDI,W1,W1,7102,32 MA,DEPOT,32 MA
60055,,0,,,,,,,,1190,7105,LATUR,W1,W1,8150,32 MA,DEPOT,32 MA
60054,,0,,,,,,,,1190,7150,PUNE RDC,W1,W1,7150,32 MA,DEPOT,32 MA
60053,,0,,,,,,,,1190,7151,PUNE,W1,W1,7150,32 MA,DEPOT,32 MA
60052,,0,,,,,,,,1190,7152,NAGPUR,W1,W1,7152,32 MA,DEPOT,32 MA
60051,,0,,,,,,,,1190,7154,NASIK,W1,W1,7150,32 MA,DEPOT,32 MA
60050,,0,,,,,,,,1190,7153,AURANGABAD,W1,W1,7150,32 MA,DEPOT,32 MA
60049,,0,,,,,,,,1190,7156,AKOLA,W1,W1,7152,32 MA,DEPOT,32 MA
60048,,0,,,,,,,,1190,7157,SOLAPUR,W1,W1,7150,32 MA,DEPOT,32 MA
60047,,0,,,,,,,,1190,7155,AHMEDNAGAR,W1,W1,7150,32 MA,DEPOT,32 MA
60046,,0,,,,,,,,1190,7161,JALGAON,W1,W1,7250,32 MA,DEPOT,32 MA
60045,,0,,,,,,,,1190,7250,INDORE RDC,W2,W2,7250,32 MA,DEPOT,32 MA
60044,,0,,,,,,,,1190,7158,CHANDRAPUR,W1,W1,7152,32 MA,DEPOT,32 MA
60043,,0,,,,,,,,1190,7252,BHOPAL,W2,W2,7250,32 MA,DEPOT,32 MA
60042,,0,,,,,,,,1190,7253,GWALIOR,W2,W2,5040,32 MA,DEPOT,32 MA
60041,,0,,,,,,,,1190,7251,INDORE,W2,W2,7250,32 MA,DEPOT,32 MA
60040,,0,,,,,,,,1190,7301,JABALPUR,W2,W2,7250,32 MA,DEPOT,32 MA
60039,,0,,,,,,,,1190,7254,RATLAM,W2,W2,7250,32 MA,DEPOT,32 MA
60038,,0,,,,,,,,1190,7303,BILASPUR,W2,W2,7302,32 MA,DEPOT,32 MA
60037,,0,,,,,,,,1190,7302,RAIPUR,W2,W2,7302,32 MA,DEPOT,32 MA
60036,,0,,,,,,,,1190,7304,SATNA,W2,W2,7250,32 MA,DEPOT,32 MA
60035,,0,,,,,,,,1190,8001,BANGALORE,S2,S2,8010,18 FT,DEPOT,32 MA
60034,,0,,,,,,,,1190,8002,MANGALORE,S2,S2,8010,18 FT,DEPOT,32 MA
60032,,0,,,,,,,,1190,8004,SHIMOGA,S2,S2,8010,18 FT,DEPOT,32 MA
60033,,0,,,,,,,,1190,8003,TUMKUR ROAD,S2,S2,8010,18 FT,DEPOT,32 MA
60031,,0,,,,,,,,1190,8005,MYSORE,S2,S2,8010,18 FT,DEPOT,32 MA
60030,,0,,,,,,,,1190,8006,K R PURAM,S2,S2,8010,18 FT,DEPOT,32 MA
60029,,0,,,,,,,,1190,8053,GULBARGA,S2,S2,8150,18 FT,DEPOT,32 MA
60028,,0,,,,,,,,1190,8051,BELGAUM,S2,S2,7150,18 FT,DEPOT,32 MA
60027,,0,,,,,,,,1190,8052,HUBLI,S2,S2,8010,18 FT,DEPOT,32 MA
60026,,0,,,,,,,,1190,8054,HOSPET,S2,S2,8010,18 FT,DEPOT,32 MA
60025,,0,,,,,,,,1190,8055,BIJAPUR,S2,S2,8150,18 FT,DEPOT,32 MA
60024,,0,,,,,,,,1190,8101,ERNAKULAM,S2,S2_1,8110,18 FT,DEPOT,32 MA
60023,,0,,,,,,,,1190,8104,PALAKKAD,S2,S2_1,8110,18 FT,DEPOT,32 MA
60022,,0,,,,,,,,1190,8102,CALICUT,S2,S2_1,8110,18 FT,DEPOT,32 MA
60021,,0,,,,,,,,1190,8106,KANNUR,S2,S2_1,8110,18 FT,DEPOT,32 MA
60020,,0,,,,,,,,1190,8105,KALAMASERRY,S2,S2_1,8110,18 FT,DEPOT,32 MA
60019,,0,,,,,,,,1190,8103,TRIVANDRUM,S2,S2_1,8110,18 FT,DEPOT,32 MA
60018,,0,,,,,,,,1190,8107,KOTTAYAM,S2,S2_1,8110,18 FT,DEPOT,32 MA
60017,,0,,,,,,,,1190,8150,HYDERABAD RDC,S3,S3,8150,18 FT,DEPOT,18 FT
60016,,0,,,,,,,,1190,8153,HASTHINAPUR,S3,S3,8150,18 FT,DEPOT,32 MA
60015,,0,,,,,,,,1190,8151,HYDERABAD,S3,S3,8150,18 FT,DEPOT,32 MA
60014,,0,,,,,,,,1190,8156,SHAMSHABAD,S3,S3,8150,18 FT,DEPOT,32 MA
60013,,0,,,,,,,,1190,8251,VIJAYAWADA,S3,S3,8150,18 FT,DEPOT,32 MA
60011,,0,,,,,,,,1190,8253,NELLORE,S3,S3,8300,18 FT,DEPOT,32 MA
60012,,0,,,,,,,,1190,8155,KARIMNAGAR,S3,S3,8150,18 FT,DEPOT,32 MA
60010,,0,,,,,,,,1190,8252,VISAKHAPATNAM,S3,S3,8150,18 FT,DEPOT,32 MA
60009,,0,,,,,,,,1190,8255,RAJAHMUNDRY,S3,S3,8150,18 FT,DEPOT,32 MA
60008,,0,,,,,,,,1190,8254,KURNOOL,S3,S3,8150,18 FT,DEPOT,32 MA
60007,,0,,,,,,,,1190,8256,CUDDAPAH,S3,S3,8300,18 FT,DEPOT,32 MA
60005,,0,,,,,,,,1190,8261,WARANGAL,S3,S3,8150,18 FT,DEPOT,32 MA
60006,,0,,,,,,,,1190,8257,KHAMMAM,S3,S3,8150,18 FT,DEPOT,32 MA
60004,,0,,,,,,,,1190,8258,ONGOLE,S3,S3,8300,18 FT,DEPOT,32 MA
60003,,0,,,,,,,,1190,8302,GUINDY,S1,S1_1,8300,18 FT,DEPOT,32 MA
60002,,0,,,,,,,,1190,8300,CHENNAI RDC,S1,S1_1,8300,18 FT,DEPOT,18 FT
60001,,0,,,,,,,,1190,8303,SALEM,S1,S1,8300,18 FT,DEPOT,32 MA
60000,,0,,,,,,,,1190,8301,CHENNAI,S1,S1_1,8300,18 FT,DEPOT,32 MA
59999,,0,,,,,,,,1190,8306,NAMAKKAL,S1,S1,8300,18 FT,DEPOT,32 MA
59998,,0,,,,,,,,1190,8305,NEYVELI,S1,S1,8300,18 FT,DEPOT,32 MA
59997,,0,,,,,,,,1190,8304,TRICHY,S1,S1,8300,18 FT,DEPOT,32 MA
59995,,0,,,,,,,,1190,8311,VELLORE,S1,S1,8300,18 FT,DEPOT,32 MA
59996,,0,,,,,,,,1190,8312,POONAMALLEE,S1,S1_1,8300,18 FT,DEPOT,32 MA
59994,,0,,,,,,,,1190,8315,SANKAGIRI,S1,S1,8300,18 FT,DEPOT,32 MA
59993,,0,,,,,,,,1190,8351,COIMBATORE,S1,S1,8300,18 FT,DEPOT,32 MA
59992,,0,,,,,,,,1190,8313,KRISHNAGIRI,S1,S1,8300,18 FT,DEPOT,32 MA
59991,,0,,,,,,,,1190,8354,ERODE,S1,S1,8300,18 FT,DEPOT,32 MA
