Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,TruckDemandFinal
1120,1120,7302,W5,W5,7302,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0.30414314224350303
1120,1120,7304,W5,W5,7250,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0.047710613294160854
1120,1120,8001,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.11822619047619043
1120,1120,8002,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.35535714285714287
1120,1120,8004,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.34427976190476184
1120,1120,8005,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.19551587301587314
1120,1120,8006,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.359655753968254
1120,1120,8051,S4,S4_1,7150,DEPOT,W5,W5,DEPOT,32 MA,18 FT,0.05575793650793626
1120,1120,8052,S4,S4_1,7150,DEPOT,W5,W5,DEPOT,32 MA,18 FT,0.03547718253968257
1120,1120,8055,S4,S4_1,8150,DEPOT,S4,S4,DEPOT,32 MA,18 FT,0.013863095238095258
1120,1120,8102,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.27975
1120,1120,8103,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.2863015873015873
1120,1120,8104,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.3034722222222222
1120,1120,8105,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.1
1120,1120,8106,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.17866666666666667
1120,1120,8107,S4,S4_1,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.22474999999999998
1120,1120,8150,S4,S4,8150,DEPOT,S4,S4,DEPOT,32 MA,32 MA,0.09484469074986279
1120,1120,8151,S4,S4,8150,DEPOT,S4,S4,DEPOT,32 MA,18 FT,0.25771428571428573
1120,1120,8153,S4,S4,8150,DEPOT,S4,S4,DEPOT,32 MA,18 FT,0.3313798576902025
1120,1120,8156,S4,S4,8150,DEPOT,S4,S4,DEPOT,32 MA,18 FT,0.31642857142857145
1120,1120,8251,S4,S4,8150,DEPOT,S4,S4,DEPOT,32 MA,18 FT,0.2921785714285714
1120,1120,8252,S4,S4,8150,DEPOT,S4,S4,DEPOT,32 MA,18 FT,0.21825
1120,1120,8253,S4,S4,8300,DEPOT,S4,S4_1,DEPOT,32 MA,18 FT,0.09078571428571428
1120,1120,8254,S4,S4,8150,DEPOT,S4,S4,DEPOT,32 MA,18 FT,0.22196072796934874
