Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,TruckDemandFinal
1140,1140,8255,S9,S9_4,8150,DEPOT,S9,S9_4,DEPOT,18 FT,32 MA,1
1140,1140,8256,S3,S3,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,2
1140,1140,8258,S3,S3,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,1
1140,1140,8259,S3,S3,8150,DEPOT,S9,S9_4,DEPOT,18 FT,18 FT,3
1140,1140,8261,S3,S3,8150,DEPOT,S9,S9_4,DEPOT,18 FT,18 FT,1
1140,1140,8300,S1,S1_1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,3
1140,1140,8301,S1,S1_1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,2
1140,1140,8304,S1,S1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,1
1140,1140,8305,S1,S1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,1
1140,1140,8311,S1,S1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,3
1140,1140,8312,S1,S1_1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,1
1140,1140,8313,S1,S1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,1
1140,1140,8351,S1,S1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,2
1140,1140,8352,S1,S1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,1
1140,1140,8353,S1,S1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,1
1140,1140,8354,S1,S1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,1
1140,1140,8355,S1,S1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,1
1140,1140,8356,S1,S1,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,1
