Plant,SalesOffice,Material,Demand,TruckType,SubCluster,Cluster,RDC,ORGTruckType,DestCategory,PreferredTruckType,RDCSubCluster,RDCCluster,RDCORGTruckType,RDCDestCategory,ClubPlant,oldTruckType,Tyres,DemandTruck
1150,400021,20856240,3000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3583,0.8372871895060006
1150,400021,20856280,1000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3284,0.30450669914738127
1150,400021,20856300,1000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3284,0.30450669914738127
1150,400021,20856500,3000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3583,0.8372871895060006
1150,400021,40084400,4236,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,20000,0.2118
1150,400031,11130480,495,32 MA,S9_5,S9,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,230,2.152173913043478
1150,400031,11136980,355,32 MA,S9_5,S9,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,230,1.5434782608695652
1150,400034,12166880,300,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,500,0.6
1150,400034,50084400,300,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,9000,0.03333333333333333
1150,400035,11130480,2185,32 MA,E3,E3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,230,9.5
1150,400035,11136980,920,32 MA,E3,E3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,230,4
1150,400038,20186020,3600,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,2139,1.6830294530154277
1150,400038,20856120,3600,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3284,1.0962241169305724
1150,400044,13098360,100,32 MA,N5,N5,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,200,0.5
1150,400044,14140020,200,32 MA,N5,N5,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,950,0.21052631578947367
1150,400056,20856280,500,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3284,0.15225334957369063
1150,400056,20856300,500,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3284,0.15225334957369063
1150,400057,15137780,175,32 MA,N6,N6,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,350,0.5
1150,400057,29161160,102,32 MA,N6,N6,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,64,1.59375
1150,400058,20082000,700,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,1945,0.35989717223650386
1150,400058,20134030,3500,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3265,1.0719754977029097
1150,400058,41514300,2000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,40000,0.05
1150,400059,21173600,3000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,5200,0.5769230769230769
1150,400060,16126670,150,18 FT,S6,S6,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,270,0.5555555555555556
1150,400063,15137780,40,18 FT,S8,S8,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,160,0.25
1150,400068,20111320,1600,18 FT,S8,S8,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,1000,1.6
1150,400068,20112320,1600,18 FT,S8,S8,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,1000,1.6
1150,400068,40011500,3200,18 FT,S8,S8,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,10000,0.32
1150,400075,26136420,3500,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 SA,4084,0.8570029382957884
1150,400078,12166880,240,18 FT,S8,S8,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,250,0.96
1150,400078,50084400,240,18 FT,S8,S8,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,3000,0.08
1150,400090,29167200,21,18 FT,S7,S7,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,32,0.65625
1150,400191,11130480,115,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,230,0.5
1150,400286,20856280,500,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3284,0.15225334957369063
1150,400286,20856300,500,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3284,0.15225334957369063
1150,400286,20856500,8000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3583,2.2327658386826683
1150,400286,21173600,25000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,5200,4.8076923076923075
1150,400292,27165030,2500,32 MA,N5,N5,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3561,0.7020499859590003
1150,400295,21178040,1000,32 MA,W4,W4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,4685,0.21344717182497333
1150,400306,13068340,30,18 FT,S8,S8,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,130,0.23076923076923078
1150,400335,21173600,6000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,5200,1.1538461538461537
1150,400335,21178040,5000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,4685,1.0672358591248665
1150,400339,26126430,2600,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 SA,2538,1.024428684003152
1150,400350,21173600,5000,32 MA,W3_1,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,5200,0.9615384615384616
1160,104687,11332580,500,32 MA,W2,W2,,32 MA,OEM,32 MA,,,,,1160,32 MA,200,2.5
1160,400006,16341000,2350,32 SA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 SA,504,4.662698412698413
1160,400034,12371970,400,32 SA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 SA,198,2.0202020202020203
1160,400034,16350830,500,32 SA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 SA,595,0.8403361344537815
1160,400035,11332580,800,32 MA,E1,E1,,32 MA,OEM,32 MA,,,,,1160,32 MA,200,4
1160,400060,18360230,1500,32 MA,S9_6,S9,,18 FT,OEM,32 MA,,,,,1160,18 FT,1751,0.8566533409480297
1160,400073,18310881,1300,18 FT,S1_3,S1,,18 FT,OEM,32 MA,,,,,1160,18 FT,600,2.1666666666666665
1160,400073,18381581,1200,18 FT,S1_3,S1,,18 FT,OEM,32 MA,,,,,1160,32 SA,300,4
1160,400074,16361041,2500,18 FT,S1_3,S1,,18 FT,OEM,32 MA,,,,,1160,32 SA,350,7.142857142857143
1160,400074,16370461,325,18 FT,S1_3,S1,,18 FT,OEM,32 MA,,,,,1160,32 SA,375,0.8666666666666667
1160,400074,16370541,1300,18 FT,S1_3,S1,,18 FT,OEM,32 MA,,,,,1160,32 SA,425,3.0588235294117645
1160,400077,19364541,800,32 MA,N1_2,N1,,32 MA,OEM,32 MA,,,,,1160,32 SA,899,0.8898776418242491
1160,400077,19364721,1200,32 MA,N1_2,N1,,32 MA,OEM,32 MA,,,,,1160,32 SA,1063,1.1288805268109126
1160,400078,11331980,100,18 FT,S1_1,S1,,18 FT,OEM,32 MA,,,,,1160,18 FT,100,1
1160,400078,11332580,100,18 FT,S1_1,S1,,18 FT,OEM,32 MA,,,,,1160,18 FT,100,1
1160,400121,18360230,3000,32 MA,N2,N2,,32 MA,OEM,32 MA,,,,,1160,32 MA,1751,1.7133066818960594
1160,400171,18340821,1200,18 FT,S1_3,S1,,18 FT,OEM,32 MA,,,,,1160,18 FT,500,2.4
1160,400171,18381381,400,18 FT,S1_3,S1,,18 FT,OEM,32 MA,,,,,1160,32 SA,400,1
1160,400182,18382541,1000,32 SA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 SA,800,1.25
1160,400182,18390181,800,32 SA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 SA,876,0.91324200913242
1160,400186,16360501,1500,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1160,32 SA,400,3.75
1160,400186,18382521,500,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1160,32 SA,400,1.25
1160,400186,18390201,2800,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1160,32 SA,400,7
1160,400186,19364701,700,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1160,32 SA,400,1.75
1160,400191,11332580,100,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 MA,200,0.5
1160,400191,18391221,4600,32 SA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 SA,784,5.86734693877551
