Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck,FullTruckDemand,PartialTruckDemand,PartialTruckDemand_PreferredTruckType,Month,Period,Year
1170,1170/1190,7304,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,32 MA,0.25,0,0.25,0.25,May,01,2016
1170,1170/1190,8001,S2,S2,8010,DEPOT,32 MA,18 FT,S2,S2,DEPOT,18 FT,18 FT,1.29,1,0.29000000000000004,0.14500000000000002,May,01,2016
1170,1170/1190,8003,S2,S2,8010,DEPOT,32 MA,18 FT,S2,S2,DEPOT,18 FT,18 FT,0.9,0,0.9,0.45,May,01,2016
1170,1170/1190,8004,S2,S2,8010,DEPOT,32 MA,18 FT,S2,S2,DEPOT,18 FT,18 FT,0.2222222222222222,0,0.2222222222222222,0.1111111111111111,May,01,2016
1170,1170/1190,8005,S2,S2,8010,DEPOT,32 MA,18 FT,S2,S2,DEPOT,18 FT,18 FT,0.2222222222222222,0,0.2222222222222222,0.1111111111111111,May,01,2016
1170,1170/1190,8006,S2,S2,8010,DEPOT,32 MA,18 FT,S2,S2,DEPOT,18 FT,18 FT,1.38,1,0.3799999999999999,0.18999999999999995,May,01,2016
1170,1170/1190,8010,S2,S2,8010,DEPOT,18 FT,18 FT,S2,S2,DEPOT,18 FT,18 FT,0.25,0,0.25,0.25,May,01,2016
1170,1170/1190,8051,S2,S2,7150,DEPOT,32 MA,18 FT,W1,W1,DEPOT,32 MA,18 FT,0.47,0,0.47,0.235,May,01,2016
1170,1170/1190,8052,S2,S2,8010,DEPOT,32 MA,18 FT,S2,S2,DEPOT,18 FT,18 FT,0.9,0,0.9,0.45,May,01,2016
1170,1170/1190,8053,S2,S2,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,1.1733333333333333,1,0.17333333333333334,0.08666666666666667,May,01,2016
1170,1170/1190,8054,S2,S2,8010,DEPOT,32 MA,18 FT,S2,S2,DEPOT,18 FT,18 FT,0.30000000000000004,0,0.30000000000000004,0.15000000000000002,May,01,2016
1170,1170/1190,8055,S2,S2,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,1.1833333333333333,1,0.18333333333333335,0.09166666666666667,May,01,2016
1170,1170/1190,8102,S2,S2_1,8110,DEPOT,32 MA,18 FT,S2,S2_1,DEPOT,18 FT,18 FT,0.21,0,0.21,0.105,May,01,2016
1170,1170/1190,8103,S2,S2_1,8110,DEPOT,32 MA,18 FT,S2,S2_1,DEPOT,18 FT,18 FT,0.36,0,0.36,0.18,May,01,2016
1170,1170/1190,8104,S2,S2_1,8110,DEPOT,32 MA,18 FT,S2,S2_1,DEPOT,18 FT,18 FT,0.11,0,0.11,0.055,May,01,2016
1170,1170/1190,8105,S2,S2_1,8110,DEPOT,32 MA,18 FT,S2,S2_1,DEPOT,18 FT,18 FT,0.11,0,0.11,0.055,May,01,2016
1170,1170/1190,8106,S2,S2_1,8110,DEPOT,32 MA,18 FT,S2,S2_1,DEPOT,18 FT,18 FT,0.05,0,0.05,0.025,May,01,2016
1170,1170/1190,8110,S2,S2_1,8110,DEPOT,18 FT,18 FT,S2,S2_1,DEPOT,18 FT,18 FT,0.05,0,0.05,0.05,May,01,2016
1170,1170/1190,8150,S3,S3,8150,DEPOT,18 FT,18 FT,S3,S3,DEPOT,18 FT,18 FT,0.45999999999999996,0,0.45999999999999996,0.45999999999999996,May,01,2016
1170,1170/1190,8151,S3,S3,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,1.08,1,0.08000000000000007,0.040000000000000036,May,01,2016
1170,1170/1190,8153,S3,S3,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,1.51,1,0.51,0.255,May,01,2016
1170,1170/1190,8155,S3,S3,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,1.24,1,0.24,0.12,May,01,2016
1170,1170/1190,8156,S3,S3,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,0.75,0,0.75,0.375,May,01,2016
1170,1170/1190,8251,S3,S3,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,1.01,1,0.010000000000000009,0.0050000000000000044,May,01,2016
1170,1170/1190,8252,S3,S3,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,1.13,1,0.1299999999999999,0.06499999999999995,May,01,2016
1170,1170/1190,8253,S3,S3,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.22999999999999998,0,0.22999999999999998,0.11499999999999999,May,01,2016
1170,1170/1190,8254,S3,S3,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,0.75,0,0.75,0.375,May,01,2016
1170,1170/1190,8255,S3,S3,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,2.04,2,0.040000000000000036,0.020000000000000018,May,01,2016
1170,1170/1190,8256,S3,S3,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.57,0,0.57,0.285,May,01,2016
1170,1170/1190,8257,S3,S3,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,1.17,1,0.16999999999999993,0.08499999999999996,May,01,2016
1170,1170/1190,8258,S3,S3,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.7,0,0.7,0.35,May,01,2016
1170,1170/1190,8259,S3,S3,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,0.66,0,0.66,0.33,May,01,2016
1170,1170/1190,8261,S3,S3,8150,DEPOT,32 MA,18 FT,S3,S3,DEPOT,18 FT,18 FT,1.14,1,0.1399999999999999,0.06999999999999995,May,01,2016
1170,1170/1190,8300,S1,S1_1,8300,DEPOT,18 FT,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.54,0,0.54,0.54,May,01,2016
1170,1170/1190,8301,S1,S1_1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,1,1,0,0,May,01,2016
1170,1170/1190,8302,S1,S1_1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.76,0,0.76,0.38,May,01,2016
1170,1170/1190,8303,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.19,0,0.19,0.095,May,01,2016
1170,1170/1190,8304,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.6,0,0.6,0.3,May,01,2016
1170,1170/1190,8305,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,1.08,1,0.08000000000000007,0.040000000000000036,May,01,2016
1170,1170/1190,8306,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.39,0,0.39,0.195,May,01,2016
1170,1170/1190,8311,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,1.6177777777777778,1,0.6177777777777778,0.3088888888888889,May,01,2016
1170,1170/1190,8312,S1,S1_1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.67,0,0.67,0.335,May,01,2016
1170,1170/1190,8313,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,1.25,1,0.25,0.125,May,01,2016
1170,1170/1190,8315,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.51,0,0.51,0.255,May,01,2016
1170,1170/1190,8351,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.23,0,0.23,0.115,May,01,2016
1170,1170/1190,8352,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,1.96,1,0.96,0.48,May,01,2016
1170,1170/1190,8353,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,1.1800000000000002,1,0.18000000000000016,0.09000000000000008,May,01,2016
1170,1170/1190,8354,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.1,0,0.1,0.05,May,01,2016
1170,1170/1190,8355,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.45,0,0.45,0.225,May,01,2016
1170,1170/1190,8356,S1,S1,8300,DEPOT,32 MA,18 FT,S1,S1_1,DEPOT,18 FT,18 FT,0.45,0,0.45,0.225,May,01,2016
1170,1170/1190,400035,E1,E1,,OEM,32 MA,32 MA,,,,,32 MA,6.25,7,0,0,May,01,2016
1170,1170/1190,400126,N1,N1_1,,OEM,32 MA,32 MA,,,,,32 MA,10.088235294117647,11,0,0,May,01,2016
1170,1170/1190,400196,S1,S1_1,,OEM,32 MA,18 FT,,,,,18 FT,16.2,17,0,0,May,01,2016
1180,1150/1180,4000,S9,S9_5,,EXPORT,32 MA,18 FT,,,,,32 MA,0.36891369206923996,1,0,0,May,01,2016
1180,1150/1180,4002,E3,E3,,EXPORT,32 MA,32 MA,,,,,32 MA,0.1634369725544026,1,0,0,May,01,2016
1180,1150/1180,5001,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,1.1105528586582711,1,0.11055285865827114,0.11055285865827114,May,01,2016
1180,1150/1180,5002,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.4521919884631207,0,0.4521919884631207,0.4521919884631207,May,01,2016
1180,1150/1180,5002,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,0.04736842105263158,0,0.04736842105263158,0.04736842105263158,May,01,2016
1180,1150/1180,5004,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.38392171965032723,0,0.38392171965032723,0.38392171965032723,May,01,2016
1180,1150/1180,5004,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,0.030526315789473683,0,0.030526315789473683,0.030526315789473683,May,01,2016
1180,1150/1180,5006,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.4162188233475671,0,0.4162188233475671,0.4162188233475671,May,01,2016
1180,1150/1180,5040,N6,N6,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.4978132723863321,0,0.4978132723863321,0.4978132723863321,May,01,2016
1180,1150/1180,5040,N6,N6,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.05269736842105263,0,0.05269736842105263,0.05269736842105263,May,01,2016
1180,1150/1180,5050,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.5760812141432818,0,0.5760812141432818,0.5760812141432818,May,01,2016
1180,1150/1180,5050,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,0.035,0,0.035,0.035,May,01,2016
1180,1150/1180,5051,N6,N6,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.2961938904736406,0,0.2961938904736406,0.2961938904736406,May,01,2016
1180,1150/1180,5052,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.4378038418638486,0,0.4378038418638486,0.4378038418638486,May,01,2016
1180,1150/1180,5052,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.045263157894736845,0,0.045263157894736845,0.045263157894736845,May,01,2016
1180,1150/1180,5053,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.5629054686786877,0,0.5629054686786877,0.5629054686786877,May,01,2016
1180,1150/1180,5053,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.021052631578947368,0,0.021052631578947368,0.021052631578947368,May,01,2016
1180,1150/1180,5054,N4,N4,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.4150697527186167,0,0.4150697527186167,0.4150697527186167,May,01,2016
1180,1150/1180,5054,N4,N4,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.03177631578947369,0,0.03177631578947369,0.03177631578947369,May,01,2016
1180,1150/1180,5055,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.752052477119211,0,0.752052477119211,0.752052477119211,May,01,2016
1180,1150/1180,5055,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,0.042105263157894736,0,0.042105263157894736,0.042105263157894736,May,01,2016
1180,1150/1180,5061,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.5866502912516711,0,0.5866502912516711,0.5866502912516711,May,01,2016
1180,1150/1180,5061,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.045921052631578946,0,0.045921052631578946,0.045921052631578946,May,01,2016
1180,1150/1180,5071,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.19537262963787022,0,0.19537262963787022,0.19537262963787022,May,01,2016
1180,1150/1180,5071,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,0.010526315789473684,0,0.010526315789473684,0.010526315789473684,May,01,2016
1180,1150/1180,5101,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.25929976093269197,0,0.25929976093269197,0.25929976093269197,May,01,2016
1180,1150/1180,5102,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.16006691626351283,0,0.16006691626351283,0.16006691626351283,May,01,2016
1180,1150/1180,5103,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.21846603139263346,0,0.21846603139263346,0.21846603139263346,May,01,2016
1180,1150/1180,5103,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.040592105263157895,0,0.040592105263157895,0.040592105263157895,May,01,2016
1180,1150/1180,5104,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.46194433538361657,0,0.46194433538361657,0.46194433538361657,May,01,2016
1180,1150/1180,5104,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.023157894736842106,0,0.023157894736842106,0.023157894736842106,May,01,2016
1180,1150/1180,5105,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.13562221097054733,0,0.13562221097054733,0.13562221097054733,May,01,2016
1180,1150/1180,5106,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.37491885381005613,0,0.37491885381005613,0.37491885381005613,May,01,2016
1180,1150/1180,5106,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.029473684210526315,0,0.029473684210526315,0.029473684210526315,May,01,2016
1180,1150/1180,5107,N6,N6,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.26576199142603335,0,0.26576199142603335,0.26576199142603335,May,01,2016
1180,1150/1180,5107,N6,N6,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.00625,0,0.00625,0.00625,May,01,2016
1180,1150/1180,5108,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.13459313587791547,0,0.13459313587791547,0.13459313587791547,May,01,2016
1180,1150/1180,5108,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.010526315789473684,0,0.010526315789473684,0.010526315789473684,May,01,2016
1180,1150/1180,5109,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.11597498025893768,0,0.11597498025893768,0.11597498025893768,May,01,2016
1180,1150/1180,5109,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.010526315789473684,0,0.010526315789473684,0.010526315789473684,May,01,2016
1180,1150/1180,5111,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.1455768600895348,0,0.1455768600895348,0.1455768600895348,May,01,2016
1180,1150/1180,5112,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.3894875987280957,0,0.3894875987280957,0.3894875987280957,May,01,2016
1180,1150/1180,5112,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.01263157894736842,0,0.01263157894736842,0.01263157894736842,May,01,2016
1180,1150/1180,5114,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.12905436802362238,0,0.12905436802362238,0.12905436802362238,May,01,2016
1180,1150/1180,5115,N4,N4_1,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.0802379861529697,0,0.0802379861529697,0.0802379861529697,May,01,2016
1180,1150/1180,5116,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.08938525079406984,0,0.08938525079406984,0.08938525079406984,May,01,2016
1180,1150/1180,5116,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.010526315789473684,0,0.010526315789473684,0.010526315789473684,May,01,2016
1180,1150/1180,5120,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.9783595065812182,0,0.9783595065812182,0.9783595065812182,May,01,2016
1180,1150/1180,5151,N4,N4_1,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.9010456856824532,0,0.9010456856824532,0.9010456856824532,May,01,2016
1180,1150/1180,5152,N4,N4_1,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.795343643588026,0,0.795343643588026,0.795343643588026,May,01,2016
1180,1150/1180,5153,N4,N4_1,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.5379675333578747,0,0.5379675333578747,0.5379675333578747,May,01,2016
1180,1150/1180,5155,N4,N4_1,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.5139929639772827,0,0.5139929639772827,0.5139929639772827,May,01,2016
1180,1150/1180,5156,W4,W4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.14311356859252944,0,0.14311356859252944,0.14311356859252944,May,01,2016
1180,1150/1180,5157,N4,N4_1,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.22100273503667683,0,0.22100273503667683,0.22100273503667683,May,01,2016
1180,1150/1180,5201,N4,N4_1,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.40105529396985856,0,0.40105529396985856,0.40105529396985856,May,01,2016
1180,1150/1180,5202,N4,N4_1,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.13487909385499988,0,0.13487909385499988,0.13487909385499988,May,01,2016
1180,1150/1180,5203,N4,N4_1,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,1.009075130831441,1,0.009075130831440958,0.009075130831440958,May,01,2016
1180,1150/1180,5206,N4,N4_1,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.0610380246738487,0,0.0610380246738487,0.0610380246738487,May,01,2016
1180,1150/1180,5251,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.19925088870127025,0,0.19925088870127025,0.19925088870127025,May,01,2016
1180,1150/1180,5251,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,0.035,0,0.035,0.035,May,01,2016
1180,1150/1180,5252,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.3200381735457433,0,0.3200381735457433,0.3200381735457433,May,01,2016
1180,1150/1180,5301,N5,N5,5301,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,1.3954584982513696,1,0.3954584982513696,0.3954584982513696,May,01,2016
1180,1150/1180,5301,N5,N5,5301,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 SA,0.13578947368421052,0,0.13578947368421052,0.13578947368421052,May,01,2016
1180,1150/1180,5303,N5,N5,5040,DEPOT,18 FT,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.3767540822775531,0,0.3767540822775531,0.7535081645551062,May,01,2016
1180,1150/1180,5303,N5,N5,5040,DEPOT,18 FT,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.010526315789473684,0,0.010526315789473684,0.014736842105263156,May,01,2016
1180,1150/1180,5305,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.6088603946717681,0,0.6088603946717681,0.6088603946717681,May,01,2016
1180,1150/1180,5305,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.05375,0,0.05375,0.05375,May,01,2016
1180,1150/1180,5306,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.15504022969465583,0,0.15504022969465583,0.15504022969465583,May,01,2016
1180,1150/1180,5306,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 SA,0.02875,0,0.02875,0.02875,May,01,2016
1180,1150/1180,5307,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.31967552424042145,0,0.31967552424042145,0.31967552424042145,May,01,2016
1180,1150/1180,5309,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.1370060842376826,0,0.1370060842376826,0.1370060842376826,May,01,2016
1180,1150/1180,6000,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.07432192646366675,0,0.07432192646366675,0.07432192646366675,May,01,2016
1180,1150/1180,6001,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.1281907589419537,0,0.1281907589419537,0.1281907589419537,May,01,2016
1180,1150/1180,6003,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.2753724613633001,0,0.2753724613633001,0.2753724613633001,May,01,2016
1180,1150/1180,6004,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.18706415313413902,0,0.18706415313413902,0.18706415313413902,May,01,2016
1180,1150/1180,6011,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.07443275465859615,0,0.07443275465859615,0.07443275465859615,May,01,2016
1180,1150/1180,6012,E4,E4,6000,DEPOT,18 FT,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.1350930262276883,0,0.1350930262276883,0.2701860524553766,May,01,2016
1180,1150/1180,6013,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.03585981353653571,0,0.03585981353653571,0.03585981353653571,May,01,2016
1180,1150/1180,6053,E4,E4,6053,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,1.1554690336601787,1,0.15546903366017872,0.15546903366017872,May,01,2016
1180,1150/1180,6102,E4,E4,6102,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,1.5217834715309495,1,0.5217834715309495,0.5217834715309495,May,01,2016
1180,1150/1180,6200,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.007862959842740803,0,0.007862959842740803,0.007862959842740803,May,01,2016
1180,1150/1180,6201,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.41803383172551983,0,0.41803383172551983,0.41803383172551983,May,01,2016
1180,1150/1180,6202,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.7900704974907605,0,0.7900704974907605,0.7900704974907605,May,01,2016
1180,1150/1180,6203,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.2500364732659434,0,0.2500364732659434,0.2500364732659434,May,01,2016
1180,1150/1180,6204,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.5499412420239516,0,0.5499412420239516,0.5499412420239516,May,01,2016
1180,1150/1180,6205,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.03981722614691664,0,0.03981722614691664,0.03981722614691664,May,01,2016
1180,1150/1180,6206,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.17745099636920209,0,0.17745099636920209,0.17745099636920209,May,01,2016
1180,1150/1180,6207,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.5173906615232962,0,0.5173906615232962,0.5173906615232962,May,01,2016
1180,1150/1180,7000,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.22751046813518425,0,0.22751046813518425,0.22751046813518425,May,01,2016
1180,1150/1180,7001,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.5049567363674721,0,0.5049567363674721,0.5049567363674721,May,01,2016
1180,1150/1180,7002,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.36182316413538107,0,0.36182316413538107,0.36182316413538107,May,01,2016
1180,1150/1180,7003,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.4306421020402148,0,0.4306421020402148,0.4306421020402148,May,01,2016
1180,1150/1180,7004,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.18305221813801895,0,0.18305221813801895,0.18305221813801895,May,01,2016
1180,1150/1180,7051,W3,W3_1,7051,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,1.0284004902588129,1,0.02840049025881286,0.02840049025881286,May,01,2016
1180,1150/1180,7054,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.12810464584831135,0,0.12810464584831135,0.12810464584831135,May,01,2016
1180,1150/1180,7102,W3,W3,7102,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.27674515313086623,0,0.27674515313086623,0.27674515313086623,May,01,2016
1180,1150/1180,7103,W3,W3_2,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.774938540237663,0,0.774938540237663,0.774938540237663,May,01,2016
1180,1150/1180,7104,W3,W3,7150,DEPOT,18 FT,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.11212512401730622,0,0.11212512401730622,0.22425024803461244,May,01,2016
1180,1150/1180,7105,W3,W3_2,8150,DEPOT,32 MA,32 MA,S9,S9_5,DEPOT,18 FT,32 MA,0.2438516004592951,0,0.2438516004592951,0.2438516004592951,May,01,2016
