Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck,FullTruckDemand,PartialTruckDemand,PartialTruckDemand_PreferredTruckType
1180,1150/1180,8255,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.6631215871568101,0,0.6631215871568101,1.3262431743136203
1180,1150/1180,8256,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.4407788009903672,0,0.4407788009903672,0.8815576019807344
1180,1150/1180,8257,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.2058092284263326,0,0.2058092284263326,0.4116184568526652
1180,1150/1180,8258,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.10662017646366229,0,0.10662017646366229,0.10662017646366229
1180,1150/1180,8261,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.22364614981153377,0,0.22364614981153377,0.44729229962306755
1180,1150/1180,8300,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.7314755820382387,0,0.7314755820382387,0.7314755820382387
1180,1150/1180,8301,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.48184413919413915,0,0.48184413919413915,0.48184413919413915
1180,1150/1180,8302,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.781231684981685,0,0.781231684981685,0.781231684981685
1180,1150/1180,8303,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.15538176814735316,0,0.15538176814735316,0.3107635362947063
1180,1150/1180,8304,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.19105219780219782,0,0.19105219780219782,0.19105219780219782
1180,1150/1180,8305,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.23080056083496378,0,0.23080056083496378,0.46160112166992756
1180,1150/1180,8306,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.14916666666666667,0,0.14916666666666667,0.14916666666666667
1180,1150/1180,8311,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.2976153846153846,0,0.2976153846153846,0.2976153846153846
1180,1150/1180,8312,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.14568811858379677,0,0.14568811858379677,0.29137623716759353
1180,1150/1180,8313,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.2235202534792982,0,0.2235202534792982,0.4470405069585964
1180,1150/1180,8315,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.028362819432743613,0,0.028362819432743613,0.056725638865487225
1180,1150/1180,8351,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.2630870900577542,0,0.2630870900577542,0.5261741801155084
1180,1150/1180,8352,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.19813515995241254,0,0.19813515995241254,0.19813515995241254
1180,1150/1180,8353,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.14879123587313725,0,0.14879123587313725,0.14879123587313725
1180,1150/1180,8354,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.1606474358974359,0,0.1606474358974359,0.1606474358974359
1180,1150/1180,8355,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.12785612977793287,0,0.12785612977793287,0.25571225955586574
1180,1150/1180,8356,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.09733883714941512,0,0.09733883714941512,0.19467767429883023
1180,1150/1180,400021,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.7075773745997866,2,0,0
1180,1150/1180,400074,S,S,,OEM,18 FT,32 MA,,,,,32 MA,0.5720823798627003,1,0,0
1180,1150/1180,400076,N4,N4,,OEM,32 MA,32 MA,,,,,32 SA,14.429363775090973,15,0,0
1180,1150/1180,400171,S,S,,OEM,18 FT,32 MA,,,,,32 MA,1.7955801104972375,2,0,0
1180,1150/1180,400211,N4,N4,,OEM,32 MA,32 MA,,,,,32 SA,25.135954375993315,26,0,0
1180,1150/1180,400286,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,4.268943436499466,5,0,0
1180,1150/1180,400304,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.3629480060575467,2,0,0
1180,1150/1180,400314,N6,N6,,OEM,32 MA,32 MA,,,,,32 SA,4.89766081871345,5,0,0

