pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,SalesOffice,Material,Period,Demand,TruckType,SubCluster,Cluster,RDC,ORGTruckType,DestCategory,PreferredTruckType,RDCSubCluster,RDCCluster,RDCORGTruckType,RDCDestCategory,ClubPlant,Tyres,DemandTruck
9940,,9940,{},1452163448,1452163448,19,19,,,1150,8156,13198360,01To10,8,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.1
9941,,9941,{},1452163448,1452163448,19,19,,,1150,8251,13198360,01To10,8,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.1
9942,,9942,{},1452163448,1452163448,19,19,,,1150,8252,13198360,01To10,8,18 FT,S,S,8150,18 FT,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,40,0.2
9943,,9943,{},1452163448,1452163448,19,19,,,1150,8254,13198360,01To10,2,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.025
9944,,9944,{},1452163448,1452163448,19,19,,,1150,8255,13198360,01To10,10,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.125
9945,,9945,{},1452163448,1452163448,19,19,,,1150,8256,13198360,01To10,32,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.4
9946,,9946,{},1452163448,1452163448,19,19,,,1150,8257,13198360,01To10,24,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.3
9947,,9947,{},1452163448,1452163448,19,19,,,1150,8261,13198360,01To10,2,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.025
9948,,9948,{},1452163448,1452163448,19,19,,,1150,5052,13199360,01To10,2,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,80,0.025
9949,,9949,{},1452163448,1452163448,19,19,,,1150,5054,13199360,01To10,2,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,80,0.025
9950,,9950,{},1452163448,1452163448,19,19,,,1150,5301,13199360,01To10,2,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,80,0.025
9951,,9951,{},1452163448,1452163448,19,19,,,1150,5309,13199360,01To10,2,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,80,0.025
9952,,9952,{},1452163448,1452163448,19,19,,,1150,6003,13199360,01To10,2,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,80,0.025
9953,,9953,{},1452163448,1452163448,19,19,,,1150,6012,13199360,01To10,2,32 MA,E4,E4,6000,18 FT,DEPOT,18 FT,E4,E4,32 MA,DEPOT,1150/1180,80,0.025
9954,,9954,{},1452163448,1452163448,19,19,,,1150,7103,13199360,01To10,20,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,80,0.25
9955,,9955,{},1452163448,1452163448,19,19,,,1150,7105,13199360,01To10,6,32 MA,W3,W3,8150,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,80,0.075
9956,,9956,{},1452163448,1452163448,19,19,,,1150,7151,13199360,01To10,5,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,80,0.0625
9957,,9957,{},1452163448,1452163448,19,19,,,1150,7154,13199360,01To10,2,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,80,0.025
9958,,9958,{},1452163448,1452163448,19,19,,,1150,7157,13199360,01To10,6,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,80,0.075
9959,,9959,{},1452163448,1452163448,19,19,,,1150,7161,13199360,01To10,2,32 MA,W3,W3,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,80,0.025
9960,,9960,{},1452163448,1452163448,19,19,,,1150,7251,13199360,01To10,2,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,80,0.025
9961,,9961,{},1452163448,1452163448,19,19,,,1150,8051,13199360,01To10,10,32 MA,S,S,7150,32 MA,DEPOT,18 FT,W3,W3,32 MA,DEPOT,1150/1180,80,0.125
9962,,9962,{},1452163448,1452163448,19,19,,,1150,8052,13199360,01To10,10,18 FT,S,S,7150,18 FT,DEPOT,18 FT,W3,W3,32 MA,DEPOT,1150/1180,40,0.25
9963,,9963,{},1452163448,1452163448,19,19,,,1150,8053,13199360,01To10,2,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.025
9964,,9964,{},1452163448,1452163448,19,19,,,1150,8055,13199360,01To10,8,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.1
9965,,9965,{},1452163448,1452163448,19,19,,,1150,8151,13199360,01To10,5,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.0625
9966,,9966,{},1452163448,1452163448,19,19,,,1150,8153,13199360,01To10,10,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.125
9967,,9967,{},1452163448,1452163448,19,19,,,1150,8155,13199360,01To10,14,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.175
9968,,9968,{},1452163448,1452163448,19,19,,,1150,8156,13199360,01To10,5,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.0625
9969,,9969,{},1452163448,1452163448,19,19,,,1150,8255,13199360,01To10,2,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.025
9970,,9970,{},1452163448,1452163448,19,19,,,1150,8257,13199360,01To10,6,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.075
9971,,9971,{},1452163448,1452163448,19,19,,,1150,8301,13199360,01To10,2,18 FT,S,S,8300,18 FT,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,40,0.05
9972,,9972,{},1452163448,1452163448,19,19,,,1150,8305,13199360,01To10,6,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.075
9973,,9973,{},1452163448,1452163448,19,19,,,1150,8351,13199360,01To10,5,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,80,0.0625
9974,,9974,{},1452163448,1452163448,19,19,,,1150,8352,13199360,01To10,2,32 MA,S,S,8300,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,80,0.025
9975,,9975,{},1452163448,1452163448,19,19,,,1150,8354,13199360,01To10,2,18 FT,S,S,8300,18 FT,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,40,0.05
9980,,9980,{},1452163448,1452163448,19,19,,,1150,8051,25197260,01To10,0,32 MA,S,S,7150,32 MA,DEPOT,18 FT,W3,W3,32 MA,DEPOT,1150/1180,16,0
9982,,9982,{},1452163448,1452163448,19,19,,,1150,8351,29125240,01To10,0,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,12,0
9985,,9985,{},1452163448,1452163448,19,19,,,1150,8151,29147600,01To10,0,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,26,0
9986,,9986,{},1452163448,1452163448,19,19,,,1150,6001,29147800,01To10,4,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,26,0.15384615384615385
9987,,9987,{},1452163448,1452163448,19,19,,,1150,7052,29147800,01To10,0,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,26,0
9989,,9989,{},1452163448,1452163448,19,19,,,1150,5040,29161100,01To10,2,32 MA,N6,N6,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,64,0.03125
9990,,9990,{},1452163448,1452163448,19,19,,,1150,5050,29161100,01To10,14,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,64,0.21875
9991,,9991,{},1452163448,1452163448,19,19,,,1150,5053,29161100,01To10,2,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,64,0.03125
9992,,9992,{},1452163448,1452163448,19,19,,,1150,5055,29161100,01To10,2,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,64,0.03125
9993,,9993,{},1452163448,1452163448,19,19,,,1150,5103,29161100,01To10,4,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,64,0.0625
9994,,9994,{},1452163448,1452163448,19,19,,,1150,5104,29161100,01To10,4,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,64,0.0625
9995,,9995,{},1452163448,1452163448,19,19,,,1150,5106,29161100,01To10,2,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,64,0.03125
9996,,9996,{},1452163448,1452163448,19,19,,,1150,5107,29161100,01To10,2,32 MA,N6,N6,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,64,0.03125
9997,,9997,{},1452163448,1452163448,19,19,,,1150,5109,29161100,01To10,2,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,64,0.03125
9998,,9998,{},1452163448,1452163448,19,19,,,1150,5120,29161100,01To10,16,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,64,0.25
9999,,9999,{},1452163448,1452163448,19,19,,,1150,5153,29161100,01To10,2,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,64,0.03125
10000,,10000,{},1452163448,1452163448,19,19,,,1150,6000,29161100,01To10,16,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,64,0.25
10001,,10001,{},1452163448,1452163448,19,19,,,1150,6004,29161100,01To10,10,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,64,0.15625
10002,,10002,{},1452163448,1452163448,19,19,,,1150,6053,29161100,01To10,15,32 MA,E4,E4,6053,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,64,0.234375
10003,,10003,{},1452163448,1452163448,19,19,,,1150,6102,29161100,01To10,2,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,64,0.03125
10004,,10004,{},1452163448,1452163448,19,19,,,1150,6200,29161100,01To10,12,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,64,0.1875
10005,,10005,{},1452163448,1452163448,19,19,,,1150,6202,29161100,01To10,10,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,64,0.15625
10006,,10006,{},1452163448,1452163448,19,19,,,1150,7000,29161100,01To10,10,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,64,0.15625
10007,,10007,{},1452163448,1452163448,19,19,,,1150,7001,29161100,01To10,2,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,64,0.03125
10008,,10008,{},1452163448,1452163448,19,19,,,1150,7002,29161100,01To10,2,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,64,0.03125
10009,,10009,{},1452163448,1452163448,19,19,,,1150,7003,29161100,01To10,2,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,64,0.03125
10010,,10010,{},1452163448,1452163448,19,19,,,1150,7051,29161100,01To10,4,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,64,0.0625
10011,,10011,{},1452163448,1452163448,19,19,,,1150,7052,29161100,01To10,4,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,64,0.0625
10012,,10012,{},1452163448,1452163448,19,19,,,1150,7053,29161100,01To10,2,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,64,0.03125
10013,,10013,{},1452163448,1452163448,19,19,,,1150,7102,29161100,01To10,4,32 MA,W3,W3,7102,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,64,0.0625
10014,,10014,{},1452163448,1452163448,19,19,,,1150,7103,29161100,01To10,4,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,64,0.0625
10015,,10015,{},1452163448,1452163448,19,19,,,1150,7150,29161100,01To10,18,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,64,0.28125
10016,,10016,{},1452163448,1452163448,19,19,,,1150,7151,29161100,01To10,4,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,64,0.0625
10017,,10017,{},1452163448,1452163448,19,19,,,1150,7152,29161100,01To10,4,32 MA,W3,W3,7152,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,64,0.0625
10018,,10018,{},1452163448,1452163448,19,19,,,1150,7153,29161100,01To10,2,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,64,0.03125
10019,,10019,{},1452163448,1452163448,19,19,,,1150,7154,29161100,01To10,2,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,64,0.03125
10020,,10020,{},1452163448,1452163448,19,19,,,1150,7250,29161100,01To10,12,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,64,0.1875
10021,,10021,{},1452163448,1452163448,19,19,,,1150,7253,29161100,01To10,2,32 MA,W4,W4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,64,0.03125
10022,,10022,{},1452163448,1452163448,19,19,,,1150,7301,29161100,01To10,4,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,64,0.0625
10023,,10023,{},1452163448,1452163448,19,19,,,1150,7302,29161100,01To10,6,32 MA,W4,W4,7302,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,64,0.09375
10024,,10024,{},1452163448,1452163448,19,19,,,1150,7304,29161100,01To10,2,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,64,0.03125
10025,,10025,{},1452163448,1452163448,19,19,,,1150,8051,29161100,01To10,2,32 MA,S,S,7150,32 MA,DEPOT,18 FT,W3,W3,32 MA,DEPOT,1150/1180,64,0.03125
10026,,10026,{},1452163448,1452163448,19,19,,,1150,8052,29161100,01To10,4,18 FT,S,S,7150,18 FT,DEPOT,18 FT,W3,W3,32 MA,DEPOT,1150/1180,32,0.125
10027,,10027,{},1452163448,1452163448,19,19,,,1150,8053,29161100,01To10,2,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,64,0.03125
10028,,10028,{},1452163448,1452163448,19,19,,,1150,8055,29161100,01To10,2,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,64,0.03125
10029,,10029,{},1452163448,1452163448,19,19,,,1150,8150,29161100,01To10,18,32 MA,S,S,8150,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,64,0.28125
10030,,10030,{},1452163448,1452163448,19,19,,,1150,8156,29161100,01To10,2,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,64,0.03125
10031,,10031,{},1452163448,1452163448,19,19,,,1150,8251,29161100,01To10,2,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,64,0.03125
10032,,10032,{},1452163448,1452163448,19,19,,,1150,8256,29161100,01To10,4,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,64,0.0625
10033,,10033,{},1452163448,1452163448,19,19,,,1150,8300,29161100,01To10,8,32 MA,S,S,8300,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,64,0.125
10034,,10034,{},1452163448,1452163448,19,19,,,1150,8312,29161100,01To10,2,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,64,0.03125
10677,,10677,{},1452163448,1452163448,19,19,,,1180,5053,16350310,01To10,50,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.07173601147776183
10678,,10678,{},1452163448,1452163448,19,19,,,1180,5103,16350310,01To10,150,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.2152080344332855
10679,,10679,{},1452163448,1452163448,19,19,,,1180,5108,16350310,01To10,100,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.14347202295552366
10680,,10680,{},1452163448,1452163448,19,19,,,1180,5111,16350310,01To10,50,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.07173601147776183
10681,,10681,{},1452163448,1452163448,19,19,,,1180,5112,16350310,01To10,60,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.08608321377331421
10682,,10682,{},1452163448,1452163448,19,19,,,1180,5114,16350310,01To10,40,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.05738880918220947
10683,,10683,{},1452163448,1452163448,19,19,,,1180,5116,16350310,01To10,50,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.07173601147776183
10684,,10684,{},1452163448,1452163448,19,19,,,1180,5153,16350310,01To10,100,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,697,0.14347202295552366
10685,,10685,{},1452163448,1452163448,19,19,,,1180,5155,16350310,01To10,200,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,697,0.28694404591104733
10686,,10686,{},1452163448,1452163448,19,19,,,1180,5157,16350310,01To10,150,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,697,0.2152080344332855
10687,,10687,{},1452163448,1452163448,19,19,,,1180,5203,16350310,01To10,50,32 MA,N4,N4,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.07173601147776183
10688,,10688,{},1452163448,1452163448,19,19,,,1180,5309,16350310,01To10,30,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.043041606886657105
10689,,10689,{},1452163448,1452163448,19,19,,,1180,6003,16350310,01To10,60,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,697,0.08608321377331421
10690,,10690,{},1452163448,1452163448,19,19,,,1180,6004,16350310,01To10,40,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,697,0.05738880918220947
10691,,10691,{},1452163448,1452163448,19,19,,,1180,7102,16350310,01To10,150,32 MA,W3,W3,7102,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,697,0.2152080344332855
10692,,10692,{},1452163448,1452163448,19,19,,,1180,7150,16350310,01To10,60,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,697,0.08608321377331421
10693,,10693,{},1452163448,1452163448,19,19,,,1180,7152,16350310,01To10,200,32 MA,W3,W3,7152,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,697,0.28694404591104733
10694,,10694,{},1452163448,1452163448,19,19,,,1180,7154,16350310,01To10,50,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,697,0.07173601147776183
10695,,10695,{},1452163448,1452163448,19,19,,,1180,7161,16350310,01To10,20,32 MA,W3,W3,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,697,0.028694404591104734
10696,,10696,{},1452163448,1452163448,19,19,,,1180,7252,16350310,01To10,60,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,697,0.08608321377331421
10697,,10697,{},1452163448,1452163448,19,19,,,1180,7253,16350310,01To10,150,32 MA,W4,W4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,697,0.2152080344332855
10698,,10698,{},1452163448,1452163448,19,19,,,1180,7254,16350310,01To10,30,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,697,0.043041606886657105
10699,,10699,{},1452163448,1452163448,19,19,,,1180,7302,16350310,01To10,150,32 MA,W4,W4,7302,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,697,0.2152080344332855
10764,,10764,{},1452163448,1452163448,19,19,,,1180,4002,16350350,01To10,70,32 MA,E3,E3,,32 MA,EXPORT,32 MA,,,,,1150/1180,697,0.10043041606886657
10765,,10765,{},1452163448,1452163448,19,19,,,1180,5053,16350350,01To10,7,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.010043041606886656
10766,,10766,{},1452163448,1452163448,19,19,,,1180,5103,16350350,01To10,8,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.011477761836441894
10767,,10767,{},1452163448,1452163448,19,19,,,1180,5106,16350350,01To10,11,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.015781922525107604
10768,,10768,{},1452163448,1452163448,19,19,,,1180,5107,16350350,01To10,7,32 MA,N6,N6,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,697,0.010043041606886656
10769,,10769,{},1452163448,1452163448,19,19,,,1180,5109,16350350,01To10,5,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.007173601147776184
10770,,10770,{},1452163448,1452163448,19,19,,,1180,5151,16350350,01To10,7,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,697,0.010043041606886656
10771,,10771,{},1452163448,1452163448,19,19,,,1180,5153,16350350,01To10,21,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,697,0.03012912482065997
10772,,10772,{},1452163448,1452163448,19,19,,,1180,5155,16350350,01To10,16,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,697,0.02295552367288379
10773,,10773,{},1452163448,1452163448,19,19,,,1180,5157,16350350,01To10,10,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,697,0.014347202295552367
10774,,10774,{},1452163448,1452163448,19,19,,,1180,5201,16350350,01To10,5,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,697,0.007173601147776184
10775,,10775,{},1452163448,1452163448,19,19,,,1180,5303,16350350,01To10,40,32 MA,N5,N5,5040,18 FT,DEPOT,18 FT,N6,N6,32 MA,DEPOT,1150/1180,697,0.05738880918220947
10776,,10776,{},1452163448,1452163448,19,19,,,1180,5306,16350350,01To10,5,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,697,0.007173601147776184
10777,,10777,{},1452163448,1452163448,19,19,,,1180,6003,16350350,01To10,5,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,697,0.007173601147776184
10778,,10778,{},1452163448,1452163448,19,19,,,1180,6053,16350350,01To10,50,32 MA,E4,E4,6053,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,697,0.07173601147776183
10779,,10779,{},1452163448,1452163448,19,19,,,1180,6102,16350350,01To10,25,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,697,0.035868005738880916
10780,,10780,{},1452163448,1452163448,19,19,,,1180,6103,16350350,01To10,14,32 MA,E4,E4,6000,18 FT,DEPOT,18 FT,E4,E4,32 MA,DEPOT,1150/1180,697,0.020086083213773313
10781,,10781,{},1452163448,1452163448,19,19,,,1180,6104,16350350,01To10,28,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,697,0.040172166427546625
10782,,10782,{},1452163448,1452163448,19,19,,,1180,6202,16350350,01To10,19,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,697,0.027259684361549498
10783,,10783,{},1452163448,1452163448,19,19,,,1180,6203,16350350,01To10,23,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,697,0.03299856527977044
10784,,10784,{},1452163448,1452163448,19,19,,,1180,6204,16350350,01To10,5,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,697,0.007173601147776184
10785,,10785,{},1452163448,1452163448,19,19,,,1180,7004,16350350,01To10,5,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,697,0.007173601147776184
10786,,10786,{},1452163448,1452163448,19,19,,,1180,7102,16350350,01To10,6,32 MA,W3,W3,7102,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,697,0.00860832137733142
10787,,10787,{},1452163448,1452163448,19,19,,,1180,7103,16350350,01To10,5,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,697,0.007173601147776184
10788,,10788,{},1452163448,1452163448,19,19,,,1180,7104,16350350,01To10,40,32 MA,S,S,7150,32 MA,DEPOT,18 FT,W3,W3,32 MA,DEPOT,1150/1180,697,0.05738880918220947
10789,,10789,{},1452163448,1452163448,19,19,,,1180,7105,16350350,01To10,6,32 MA,W3,W3,8150,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,697,0.00860832137733142
