Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck,FullTruckDemand,PartialTruckDemand,PartialTruckDemand_PreferredTruckType
1160,1160,8351,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.3975677655677659,1,0.39756776556776585,0.39756776556776585
1160,1160,8352,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1.909772660672661,1,0.909772660672661,0.4548863303363305
1160,1160,8353,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1.2502535947712416,1,0.25025359477124165,0.12512679738562082
1160,1160,8354,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.6904642246642249,0,0.6904642246642249,0.6904642246642249
1160,1160,8355,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5075718725718726,0,0.5075718725718726,0.5075718725718726
1160,1160,8356,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.3595650904650902,1,0.3595650904650902,0.3595650904650902
1160,1160,8401,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.4630226962579903,0,0.4630226962579903,0.4630226962579903
1160,1160,104687,W2,W2,,OEM,32 MA,32 MA,,,,,18 FT,7.569230769230769,8,0,0
1160,1160,400006,W1,W1,,OEM,32 MA,32 MA,,,,,18 FT,5.333333333333333,6,0,0
1160,1160,400031,S,S,,OEM,18 FT,32 MA,,,,,18 FT,16,16,0,0
1160,1160,400034,W1,W1,,OEM,32 MA,32 MA,,,,,18 FT,6.805555555555555,7,0,0
1160,1160,400060,S,S,,OEM,18 FT,32 MA,,,,,18 FT,2.3076923076923075,3,0,0
1160,1160,400073,S,S,,OEM,18 FT,32 MA,,,,,18 FT,2.3333333333333335,3,0,0
1160,1160,400074,S,S,,OEM,18 FT,32 MA,,,,,18 FT,7.589915966386555,8,0,0
1160,1160,400077,N1,N1,,OEM,32 MA,32 MA,,,,,18 FT,12,12,0,0
1160,1160,400078,S,S,,OEM,18 FT,18 FT,,,,,18 FT,15,15,0,0
1160,1160,400121,N2,N2,,OEM,32 MA,32 MA,,,,,18 FT,1.5384615384615385,2,0,0
1160,1160,400171,S,S,,OEM,18 FT,32 MA,,,,,18 FT,4,4,0,0
1160,1160,400182,W1,W1,,OEM,32 MA,32 MA,,,,,18 FT,5,5,0,0
1160,1160,400186,S,S,,OEM,18 FT,32 MA,,,,,18 FT,10.25,11,0,0
1160,1160,400191,W1,W1,,OEM,32 MA,32 MA,,,,,18 FT,11,11,0,0
1160,1160,400211,N1,N1,,OEM,32 MA,32 MA,,,,,18 FT,20.03333333333333,21,0,0
1160,1160,400303,N2,N2,,OEM,32 MA,32 MA,,,,,18 FT,41,41,0,0
1160,1160,400323,N1,N1,,OEM,32 MA,32 MA,,,,,18 FT,6,6,0,0
1160,1160,400331,W1,W1_1,,OEM,32 MA,32 MA,,,,,18 FT,9.6,10,0,0
1170,1170,4000,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,13.460694444444444,14,0,0
1170,1170,4002,E1,E1,,EXPORT,32 MA,32 MA,,,,,18 FT,0.6,1,0,0
1170,1170,5001,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.32,1,0.32000000000000006,0.16000000000000003
1170,1170,5002,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.13,1,0.1299999999999999,0.06499999999999995
1170,1170,5004,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.01,1,0.010000000000000009,0.0050000000000000044
1170,1170,5040,N3,N3,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.1,1,0.10000000000000009,0.050000000000000044
1170,1170,5050,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.34,1,0.3400000000000001,0.17000000000000004
1170,1170,5051,N3,N3,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,2.0700000000000003,2,0.07000000000000028,0.03500000000000014
1170,1170,5053,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.3,0,0.3,0.15
1170,1170,5054,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.78,0,0.78,0.39
1170,1170,5055,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.8500000000000001,0,0.8500000000000001,0.42500000000000004
1170,1170,5061,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.14,0,0.14,0.07
1170,1170,5101,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.06,0,0.06,0.03
1170,1170,5102,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.8999999999999999,0,0.8999999999999999,0.44999999999999996
1170,1170,5103,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.68,0,0.68,0.34
1170,1170,5104,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.82,1,0.8200000000000001,0.41000000000000003
1170,1170,5106,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.22,1,0.21999999999999997,0.10999999999999999
1170,1170,5107,N3,N3,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.35,1,0.3500000000000001,0.17500000000000004
1170,1170,5108,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.8999999999999999,0,0.8999999999999999,0.44999999999999996
1170,1170,5109,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.65,0,0.65,0.325
1170,1170,5111,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.4100000000000001,1,0.41000000000000014,0.20500000000000007
1170,1170,5112,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.44999999999999996,0,0.44999999999999996,0.22499999999999998
1170,1170,5114,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.5700000000000001,0,0.5700000000000001,0.28500000000000003
1170,1170,5115,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.69,0,0.69,0.345
1170,1170,5120,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,3.49,3,0.4900000000000002,0.2450000000000001
1170,1170,5151,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.84,0,0.84,0.42
1170,1170,5152,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.84,1,0.8400000000000001,0.42000000000000004
1170,1170,5153,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.23,1,0.22999999999999998,0.11499999999999999
1170,1170,5155,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.27,1,0.27,0.135
1170,1170,5156,W2,W2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.84,0,0.84,0.42
1170,1170,5157,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.06,0,0.06,0.03
1170,1170,5201,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.47000000000000003,0,0.47000000000000003,0.23500000000000001
1170,1170,5203,N1,N1_1,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.96,0,0.96,0.48
1170,1170,5206,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.21,0,0.21,0.105
1170,1170,5252,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.3,0,0.3,0.15
1170,1170,5301,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.9,1,0.8999999999999999,0.44999999999999996
1170,1170,5305,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.4,0,0.4,0.2
1170,1170,5306,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.75,0,0.75,0.375
1170,1170,5307,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.0300000000000002,2,0.03000000000000025,0.015000000000000124
1170,1170,5309,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1,1,0,0
1170,1170,6000,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,2.2,2,0.20000000000000018,0.10000000000000009
1170,1170,6001,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.68,0,0.68,0.34
1170,1170,6004,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.4,0,0.4,0.2
1170,1170,6011,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.1600000000000001,1,0.16000000000000014,0.08000000000000007
1170,1170,6012,E2,E2,6000,DEPOT,18 FT,18 FT,E2,E2,DEPOT,32 MA,18 FT,0.9,0,0.9,0.9
1170,1170,6013,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.87,0,0.87,0.435
1170,1170,6053,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,2.6511111111111116,2,0.6511111111111116,0.3255555555555558
1170,1170,6102,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.19,1,0.18999999999999995,0.09499999999999997
1170,1170,6103,E2,E2,6000,DEPOT,18 FT,18 FT,E2,E2,DEPOT,32 MA,18 FT,1.01,1,0.010000000000000009,0.010000000000000009
1170,1170,6104,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.6,1,0.6000000000000001,0.30000000000000004
1170,1170,6105,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.6,1,0.6000000000000001,0.30000000000000004
1170,1170,6200,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,5.5,5,0.5,0.25
1170,1170,6201,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,2.6,2,0.6000000000000001,0.30000000000000004
1170,1170,6202,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,2.5100000000000002,2,0.5100000000000002,0.2550000000000001
1170,1170,6203,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.3900000000000001,1,0.3900000000000001,0.19500000000000006
1170,1170,6204,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,2.2,2,0.20000000000000018,0.10000000000000009
1170,1170,6205,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.05,0,0.05,0.025
1170,1170,6206,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,3.56,3,0.56,0.28
1170,1170,6207,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,2.7199999999999998,2,0.7199999999999998,0.3599999999999999
1170,1170,7000,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.86,0,0.86,0.43
1170,1170,7001,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.1,0,0.1,0.05
1170,1170,7002,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,1.82,1,0.8200000000000001,0.41000000000000003
1170,1170,7003,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,1.7000000000000002,1,0.7000000000000002,0.3500000000000001
1170,1170,7004,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.35,0,0.35,0.175
1170,1170,7051,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.59,0,0.59,0.295
1170,1170,7052,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.07,0,0.07,0.035
1170,1170,7053,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.77,0,0.77,0.385
1170,1170,7054,W1,W1_1,7000,DEPOT,32 MA,32 MA,W1,W1_1,DEPOT,32 MA,18 FT,0.27,0,0.27,0.135
1170,1170,7102,W1,W1,7102,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,5.421111111111111,5,0.4211111111111112,0.2105555555555556
1170,1170,7103,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,2.68,2,0.6800000000000002,0.3400000000000001
1170,1170,7104,S,S,7150,DEPOT,18 FT,32 MA,W1,W1,DEPOT,32 MA,18 FT,0.9600000000000001,0,0.9600000000000001,0.9600000000000001
1170,1170,7105,W1,W1,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1.82,1,0.8200000000000001,0.41000000000000003
1170,1170,7150,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,2.8000000000000003,2,0.8000000000000003,0.40000000000000013
1170,1170,7151,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,0.8300000000000001,0,0.8300000000000001,0.41500000000000004
1170,1170,7152,W1,W1,7152,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,6.67,6,0.6699999999999999,0.33499999999999996
1170,1170,7153,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.9200000000000002,1,0.9200000000000002,0.4600000000000001
1170,1170,7154,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,0.64,0,0.64,0.32
1170,1170,7155,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.8800000000000001,1,0.8800000000000001,0.44000000000000006
1170,1170,7157,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.41,1,0.4099999999999999,0.20499999999999996
1170,1170,7161,W1,W1,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,0.47000000000000003,0,0.47000000000000003,0.23500000000000001
1170,1170,7250,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,2.2,2,0.20000000000000018,0.10000000000000009
1170,1170,7251,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,1.6800000000000002,1,0.6800000000000002,0.3400000000000001
1170,1170,7252,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,1.2,1,0.19999999999999996,0.09999999999999998
1170,1170,7254,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,0.99,0,0.99,0.495
1170,1170,7301,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,0.4,0,0.4,0.2
1170,1170,7302,W2,W2,7302,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,18 FT,3.893333333333333,3,0.8933333333333331,0.44666666666666655
1170,1170,8001,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,2.3066666666666666,2,0.30666666666666664,0.15333333333333332
1170,1170,8002,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.12,1,0.1200000000000001,0.1200000000000001
1170,1170,8003,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.83,1,0.8300000000000001,0.8300000000000001
1170,1170,8004,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.59,0,0.59,0.59
1170,1170,8005,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.422222222222222,1,0.42222222222222205,0.42222222222222205
1170,1170,8006,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.94,0,0.94,0.47
1170,1170,8051,S,S,7150,DEPOT,18 FT,32 MA,W1,W1,DEPOT,32 MA,18 FT,1.1,1,0.10000000000000009,0.10000000000000009
1170,1170,8052,S,S,7150,DEPOT,18 FT,18 FT,W1,W1,DEPOT,32 MA,18 FT,0.45,0,0.45,0.45
1170,1170,8053,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.08,1,0.08000000000000007,0.08000000000000007
1170,1170,8054,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.88,0,0.88,0.88
1170,1170,8055,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.25,0,0.25,0.25
1170,1170,8102,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.38,0,0.38,0.38
1170,1170,8103,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.51,0,0.51,0.51
1170,1170,8104,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.12,0,0.12,0.12
1170,1170,8105,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.2,0,0.2,0.2
1170,1170,8106,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.16,0,0.16,0.16
1170,1170,8107,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.06,0,0.06,0.06
1170,1170,8150,S,S,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,3.41,3,0.41000000000000014,0.20500000000000007
1170,1170,8151,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.3400000000000003,2,0.3400000000000003,0.3400000000000003
1170,1170,8153,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,3.01,3,0.009999999999999787,0.009999999999999787
1170,1170,8155,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.59,0,0.59,0.59
1170,1170,8156,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.32,2,0.31999999999999984,0.31999999999999984
1170,1170,8251,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.75,1,0.75,0.75
1170,1170,8252,S,S,8150,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1,1,0,0
1170,1170,8253,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.46,1,0.45999999999999996,0.45999999999999996
1170,1170,8254,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.41000000000000003,0,0.41000000000000003,0.41000000000000003
1170,1170,8255,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.55,2,0.5499999999999998,0.5499999999999998
1170,1170,8257,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.1400000000000001,1,0.14000000000000012,0.14000000000000012
1170,1170,8258,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.41,0,0.41,0.205
1170,1170,8261,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2,2,0,0
1170,1170,8300,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1,1,0,0
1170,1170,8301,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.1700000000000002,1,0.17000000000000015,0.17000000000000015
1170,1170,8302,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.1,1,0.10000000000000009,0.10000000000000009
1170,1170,8303,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.51,0,0.51,0.51
1170,1170,8304,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.49,0,0.49,0.49
1170,1170,8305,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.02,1,0.020000000000000018,0.020000000000000018
1170,1170,8311,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.84,1,0.8400000000000001,0.8400000000000001
1170,1170,8313,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.93,0,0.93,0.93
1170,1170,8352,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,2.38,2,0.3799999999999999,0.18999999999999995
1170,1170,8353,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.73,0,0.73,0.365
1170,1170,8354,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.09,0,0.09,0.09
1170,1170,8355,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.38,0,0.38,0.38
1170,1170,8356,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.21,0,0.21,0.21
1170,1170,400035,E1,E1,,OEM,32 MA,32 MA,,,,,18 FT,22,22,0,0
1170,1170,400126,N1,N1_1,,OEM,32 MA,32 MA,,,,,18 FT,15.222222222222221,16,0,0
1170,1170,400196,S,S,,OEM,18 FT,32 MA,,,,,18 FT,3.9522222222222227,4,0,0
1180,1150/1180,4000,S,S,,EXPORT,18 FT,32 MA,,,,,32 MA,0.520930653585761,1,0,0
1180,1150/1180,4002,E3,E3,,EXPORT,32 MA,32 MA,,,,,32 MA,0.4117731001154856,1,0,0
1180,1150/1180,5001,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.9246576010597993,0,0.9246576010597993,0.9246576010597993
1180,1150/1180,5002,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.4565957169875263,0,0.4565957169875263,0.4565957169875263
1180,1150/1180,5004,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.30995994488268164,0,0.30995994488268164,0.30995994488268164
1180,1150/1180,5006,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.40230883076188667,0,0.40230883076188667,0.40230883076188667
1180,1150/1180,5040,N6,N6,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.28058195513952777,0,0.28058195513952777,0.28058195513952777
1180,1150/1180,5050,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.8406790288017675,0,0.8406790288017675,0.8406790288017675
1180,1150/1180,5051,N6,N6,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.6096352194200411,0,0.6096352194200411,0.6096352194200411
1180,1150/1180,5052,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.36645411569572295,0,0.36645411569572295,0.36645411569572295
1180,1150/1180,5053,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.510329029290231,0,0.510329029290231,0.510329029290231
1180,1150/1180,5054,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.33448254409951067,0,0.33448254409951067,0.33448254409951067
1180,1150/1180,5055,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.46865335947535336,0,0.46865335947535336,0.46865335947535336
1180,1150/1180,5061,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.45962931975322935,0,0.45962931975322935,0.45962931975322935
1180,1150/1180,5071,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.3937328077198927,0,0.3937328077198927,0.3937328077198927
1180,1150/1180,5101,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.2762687755025059,0,0.2762687755025059,0.2762687755025059
1180,1150/1180,5102,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.1457636387084391,0,0.1457636387084391,0.1457636387084391
1180,1150/1180,5103,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.48071917969439537,0,0.48071917969439537,0.48071917969439537
1180,1150/1180,5104,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.48474505038039184,0,0.48474505038039184,0.48474505038039184
1180,1150/1180,5105,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.09552285440310165,0,0.09552285440310165,0.09552285440310165
1180,1150/1180,5106,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.26394439787767465,0,0.26394439787767465,0.26394439787767465
1180,1150/1180,5107,N6,N6,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.2913583227535809,0,0.2913583227535809,0.2913583227535809
1180,1150/1180,5108,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.2044007730671547,0,0.2044007730671547,0.2044007730671547
1180,1150/1180,5109,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.17552802481025934,0,0.17552802481025934,0.17552802481025934
1180,1150/1180,5111,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.15011372610674187,0,0.15011372610674187,0.15011372610674187
1180,1150/1180,5112,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.20200601869708254,0,0.20200601869708254,0.20200601869708254
1180,1150/1180,5114,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.27795298033288895,0,0.27795298033288895,0.27795298033288895
1180,1150/1180,5115,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.07822176922607182,0,0.07822176922607182,0.07822176922607182
1180,1150/1180,5116,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.3189120997906389,0,0.3189120997906389,0.3189120997906389
