pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,Code,Destination,Cluster,SubCluster,RDC,TruckType,DestCategory,PreferredTruckType
226,,226,{},1450256240,1450256240,15,15,,,1110,110903,SULI,N2,N2,,32 MA,OEM,32 MA
227,,227,{},1450256240,1450256240,15,15,,,1110,110904,RAURI,N2,N2,,32 MA,OEM,32 MA
228,,228,{},1450256240,1450256240,15,15,,,1110,111080,BACHRA,E1,E1,,32 MA,OEM,32 MA
229,,229,{},1450256240,1450256240,15,15,,,1110,111161,DHANBAD,E1,E1,,32 MA,OEM,32 MA
230,,230,{},1450256240,1450256240,15,15,,,1110,111200,JAIPUR,N3,N3,,32 MA,OEM,32 MA
231,,231,{},1450256240,1450256240,15,15,,,1110,111210,KADAPA,S,S,,32 MA,OEM,18 FT
232,,232,{},1450256240,1450256240,15,15,,,1110,111211,RAIPUR,W2,W2,,32 MA,OEM,32 MA
233,,233,{},1450256240,1450256240,15,15,,,1110,111219,GULBARGA,S,S,,32 MA,OEM,18 FT
234,,234,{},1450256240,1450256240,15,15,,,1110,111408,ILKAL,S,S,,32 MA,OEM,18 FT
235,,235,{},1450256240,1450256240,15,15,,,1110,111409,BARODA,W1,W1_1,,32 MA,OEM,32 MA
236,,236,{},1450256240,1450256240,15,15,,,1110,111656,NOIDA,N1,N1,,32 MA,OEM,32 MA
237,,237,{},1450256240,1450256240,15,15,,,1110,111880,RAIPUR,W2,W2,,32 MA,OEM,32 MA
238,,238,{},1450256240,1450256240,15,15,,,1110,111932,RAJSAMAND,N3,N3,,32 MA,OEM,32 MA
239,,239,{},1450256240,1450695821,15,19,,54.251.110.52,1110,112067,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
240,,240,{},1450256240,1450256240,15,15,,,1110,112168,SONEBHADRA,N1,N1,,32 MA,OEM,32 MA
241,,241,{},1450256240,1450256240,15,15,,,1110,112268,VARANASI,N1,N1_1,,32 MA,OEM,32 MA
242,,242,{},1450256240,1450256240,15,15,,,1110,112272,HYDERABAD,S,S,,32 MA,OEM,18 FT
243,,243,{},1450256240,1450695821,15,19,,54.251.110.52,1110,112331,RAIGARH,W1,W1,,18 FT,OEM,18 FT
244,,244,{},1450256240,1450256240,15,15,,,1110,112389,NAGPUR,W1,W1,,32 MA,OEM,32 MA
245,,245,{},1450256240,1450256240,15,15,,,1110,112519,KANPUR,N1,N1_1,,32 MA,OEM,32 MA
246,,246,{},1450256240,1450256240,15,15,,,1110,112578,AHMEDABAD,W1,W1_1,,32 MA,OEM,32 MA
247,,247,{},1450256240,1450256240,15,15,,,1110,112639,BARBIL,E2,E2,,32 MA,OEM,32 MA
248,,248,{},1450256240,1450256240,15,15,,,1110,112646,KAMALAPURAM,S,S,,32 MA,OEM,18 FT
249,,249,{},1450256240,1450256240,15,15,,,1110,112720,SURAT,W1,W1_1,,32 MA,OEM,32 MA
250,,250,{},1450256240,1450256240,15,15,,,1110,112868,AHMEDABAD,W1,W1_1,,32 MA,OEM,32 MA
251,,251,{},1450256240,1450256240,15,15,,,1110,112967,MULUND (E),W1,W1,,32 MA,OEM,32 MA
252,,252,{},1450256240,1450695821,15,19,,54.251.110.52,1110,113013,RAIGAD,W1,W1,,18 FT,OEM,18 FT
253,,253,{},1450256240,1450256240,15,15,,,1110,113125,SATNA,W2,W2,,32 MA,OEM,32 MA
254,,254,{},1450256240,1450256240,15,15,,,1110,113144,KORBA,W2,W2,,32 MA,OEM,32 MA
255,,255,{},1450256240,1450256240,15,15,,,1110,113366,LAKHANPUR,E2,E2,,32 MA,OEM,32 MA
256,,256,{},1450256240,1450256240,15,15,,,1110,113371,CHANDRAPUR,W1,W1,,32 MA,OEM,32 MA
257,,257,{},1450256240,1450256240,15,15,,,1110,113587,INDORE,W2,W2,,32 MA,OEM,32 MA
258,,258,{},1450256240,1450256240,15,15,,,1110,113769,NERUL,W1,W1,,32 MA,OEM,32 MA
259,,259,{},1450256240,1450256240,15,15,,,1110,113779,CHILLAKUR,S,S,,32 MA,OEM,18 FT
260,,260,{},1450256240,1450256240,15,15,,,1110,113837,AMBIKAPUR,W2,W2,,32 MA,OEM,32 MA
261,,261,{},1450256240,1450256240,15,15,,,1110,113918,BUDAWADA,S,S,,32 MA,OEM,18 FT
262,,262,{},1450256240,1450256240,15,15,,,1110,114031,GANDHIDHAM,W1,W1_1,,32 MA,OEM,32 MA
263,,263,{},1450256240,1450256240,15,15,,,1110,114053,NEW DELHI,N1,N1,,32 MA,OEM,32 MA
264,,264,{},1450256240,1450256240,15,15,,,1110,114059,MUMBAI,W1,W1,,32 MA,OEM,32 MA
265,,265,{},1450256240,1450256240,15,15,,,1110,114089,CHINCHOLI,S,S,,32 MA,OEM,18 FT
266,,266,{},1450256240,1450256240,15,15,,,1110,114146,BARMER,N3,N3,,32 MA,OEM,32 MA
267,,267,{},1450256240,1450256240,15,15,,,1110,114197,BHOPAL,W2,W2,,32 MA,OEM,32 MA
268,,268,{},1450256240,1450256240,15,15,,,1110,114218,SONEBHADRA,N1,N1,,32 MA,OEM,32 MA
269,,269,{},1450256240,1450256240,15,15,,,1110,114244,BHEEMASAMUDRA,S,S,,32 MA,OEM,18 FT
270,,270,{},1450256240,1450256240,15,15,,,1110,114269,TINSUKIA,E2,E2,,32 MA,OEM,32 MA
271,,271,{},1450256240,1450256240,15,15,,,1110,114299,TANDWA,E1,E1,,32 MA,OEM,32 MA
272,,272,{},1450256240,1450256240,15,15,,,1110,114332,SURAT,W1,W1_1,,32 MA,OEM,32 MA
273,,273,{},1450256240,1450256240,15,15,,,1110,114366,BARODA,W1,W1_1,,32 MA,OEM,32 MA
274,,274,{},1450256240,1450256240,15,15,,,1110,114436,KARIMNAGAR,S,S,,32 MA,OEM,18 FT
275,,275,{},1450256240,1450256240,15,15,,,1110,114449,GANDHIDHAM,W1,W1_1,,32 MA,OEM,32 MA
276,,276,{},1450256240,1450695821,15,19,,54.251.110.52,1110,114485,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
277,,277,{},1450256240,1450256240,15,15,,,1110,114489,NOIDA,N1,N1,,32 MA,OEM,32 MA
278,,278,{},1450256240,1450256240,15,15,,,1110,114496,MUNDRA,W1,W1_1,,32 MA,OEM,32 MA
279,,279,{},1450256240,1450256240,15,15,,,1110,114507,JHARGRAM,E2,E2,,32 MA,OEM,32 MA
280,,280,{},1450256240,1450256240,15,15,,,1110,114580,HYDERABAD,S,S,,32 MA,OEM,18 FT
281,,281,{},1450256240,1450256240,15,15,,,1110,114646,JASAI,W1,W1,,32 MA,OEM,32 MA
282,,282,{},1450256240,1450256240,15,15,,,1110,114684,DUNGURIPALI,E2,E2,,32 MA,OEM,32 MA
283,,283,{},1450256240,1450256240,15,15,,,1110,114722,UDAIPUR,N3,N3,,32 MA,OEM,32 MA
284,,284,{},1450256240,1450256240,15,15,,,1110,114775,KARIMNAGAR,S,S,,32 MA,OEM,18 FT
285,,285,{},1450256240,1450256240,15,15,,,1110,114776,SONEBHADRA,N1,N1,,32 MA,OEM,32 MA
286,,286,{},1450256240,1450256240,15,15,,,1110,114825,URIMARI,E1,E1,,32 MA,OEM,32 MA
287,,287,{},1450256240,1450256240,15,15,,,1110,114831,NAGPUR,W1,W1,,32 MA,OEM,32 MA
288,,288,{},1450256240,1450256240,15,15,,,1110,114849,DAITARI,E2,E2,,32 MA,OEM,32 MA
289,,289,{},1450256240,1450256240,15,15,,,1110,114921,VAYOR,W1,W1,,32 MA,OEM,32 MA
290,,290,{},1450256240,1450256240,15,15,,,1110,114926,BARODA,W1,W1_1,,32 MA,OEM,32 MA
291,,291,{},1450256240,1450256240,15,15,,,1110,114971,CHAKAN,W1,W1,,32 MA,OEM,32 MA
292,,292,{},1450256240,1450256240,15,15,,,1110,115001,BARMER,N3,N3,,32 MA,OEM,32 MA
293,,293,{},1450256240,1450256240,15,15,,,1110,115002,CHANDRAPUR,W1,W1,,32 MA,OEM,32 MA
294,,294,{},1450256240,1450256240,15,15,,,1110,115009,TALCHER,E2,E2,,32 MA,OEM,32 MA
295,,295,{},1450256240,1450256240,15,15,,,1110,115041,NAGPUR,W1,W1,,32 MA,OEM,32 MA
296,,296,{},1450256240,1450256240,15,15,,,1110,115053,NAKHATRANA,W1,W1,,32 MA,OEM,32 MA
297,,297,{},1450256240,1450256240,15,15,,,1110,115089,PANVEL,W1,W1,,32 MA,OEM,32 MA
298,,298,{},1450256240,1450256240,15,15,,,1110,115111,ALLAGADDA,S,S,,32 MA,OEM,18 FT
299,,299,{},1450256240,1450256240,15,15,,,1110,115112,KURNOOL,S,S,,32 MA,OEM,18 FT
300,,300,{},1450256240,1450256240,15,15,,,1110,115150,LALBAUGH,W1,W1,,32 MA,OEM,32 MA
301,,301,{},1450256240,1450256240,15,15,,,1110,115215,DAMAGORIA,E2,E2,,32 MA,OEM,32 MA
302,,302,{},1450256240,1450256240,15,15,,,1110,115229,UMARSAR,W1,W1,,32 MA,OEM,32 MA
303,,303,{},1450256240,1450256240,15,15,,,1110,115231,DHANBAD,E1,E1,,32 MA,OEM,32 MA
304,,304,{},1450256240,1450256240,15,15,,,1110,115234,NAGPUR,W1,W1,,32 MA,OEM,32 MA
305,,305,{},1450256240,1450256240,15,15,,,1110,115243,CHITHARA,S,S,,32 MA,OEM,18 FT
306,,306,{},1450256240,1450256240,15,15,,,1110,115273,NAGPUR,W1,W1,,32 MA,OEM,32 MA
307,,307,{},1450256240,1450256240,15,15,,,1110,115298,PAWANE,W1,W1,,32 MA,OEM,32 MA
308,,308,{},1450256240,1450256240,15,15,,,1110,115316,SARAIDHELA,E1,E1,,32 MA,OEM,32 MA
309,,309,{},1450256240,1450256240,15,15,,,1110,115319,VADASSERIKARA,S,S,,32 MA,OEM,18 FT
310,,310,{},1450256240,1450256240,15,15,,,1110,115330,NAGPUR,W1,W1,,32 MA,OEM,32 MA
311,,311,{},1450256240,1450256240,15,15,,,1110,115379,KUSUNDA,E1,E1,,32 MA,OEM,32 MA
312,,312,{},1450256240,1450256240,15,15,,,1110,115439,DHANBAD,E1,E1,,32 MA,OEM,32 MA
313,,313,{},1450256240,1450256240,15,15,,,1110,115482,DHANBAD,E1,E1,,32 MA,OEM,32 MA
314,,314,{},1450256240,1450256240,15,15,,,1110,290188,NOIDA,N1,N1,,32 MA,OEM,32 MA
315,,315,{},1450256240,1450695821,15,19,,54.251.110.52,1110,290202,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
316,,316,{},1450256240,1450695821,15,19,,54.251.110.52,1110,290204,SINGRAULI,W2,W2,,18 FT,OEM,18 FT
317,,317,{},1450256240,1450695821,15,19,,54.251.110.52,1110,290213,RAIGAD,W1,W1,,18 FT,OEM,18 FT
318,,318,{},1450256240,1450256240,15,15,,,1110,290214,HOSUR,S,S,,32 MA,OEM,18 FT
319,,319,{},1450256240,1450256240,15,15,,,1110,400003,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
320,,320,{},1450256240,1450695821,15,19,,54.251.110.52,1110,400005,TRIVANDRUM,S,S,,18 FT,OEM,18 FT
321,,321,{},1450256240,1450256240,15,15,,,1110,400006,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
322,,322,{},1450256240,1450256240,15,15,,,1110,400009,ORAGADAM OE,S,S,,32 MA,OEM,18 FT
323,,323,{},1450256240,1450256240,15,15,,,1110,400010,PUNE,W1,W1,,32 MA,OEM,32 MA
324,,324,{},1450256240,1450256240,15,15,,,1110,400011,HARIDWAR OE,N2,N2,,32 MA,OEM,32 MA
325,,325,{},1450256240,1450256240,15,15,,,1110,400013,RAMPUR,N2,N2,,32 MA,OEM,32 MA
326,,326,{},1450256240,1450256240,15,15,,,1110,400017,NASIK OE,W1,W1,,32 MA,OEM,32 MA
327,,327,{},1450256240,1450256240,15,15,,,1110,400018,JAMNAGAR OE,W1,W1_1,,32 MA,OEM,32 MA
328,,328,{},1450256240,1450256240,15,15,,,1110,400019,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
329,,329,{},1450256240,1450256240,15,15,,,1110,400020,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
330,,330,{},1450256240,1450256240,15,15,,,1110,400021,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
331,,331,{},1450256240,1450256240,15,15,,,1110,400023,RAJKOT,W1,W1_1,,32 MA,OEM,32 MA
332,,332,{},1450256240,1450256240,15,15,,,1110,400024,MADURAI OE,S,S,,32 MA,OEM,18 FT
333,,333,{},1450256240,1450256240,15,15,,,1110,400025,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
334,,334,{},1450256240,1450256240,15,15,,,1110,400027,BANGALORE OE,S,S,,32 MA,OEM,18 FT
335,,335,{},1450256240,1450256240,15,15,,,1110,400028,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
336,,336,{},1450256240,1450256240,15,15,,,1110,400031,HOSUR OE,S,S,,32 MA,OEM,18 FT
337,,337,{},1450256240,1450256240,15,15,,,1110,400032,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
338,,338,{},1450256240,1450256240,15,15,,,1110,400034,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
339,,339,{},1450256240,1450256240,15,15,,,1110,400035,JAMSHEDPUR OE GODOWN,E1,E1,,32 MA,OEM,32 MA
340,,340,{},1450256240,1450256240,15,15,,,1110,400038,AURANGABAD OE,W1,W1,,32 MA,OEM,32 MA
341,,341,{},1450256240,1450256240,15,15,,,1110,400039,MANDIDEEP OE GODOWN,W2,W2,,32 MA,OEM,32 MA
342,,342,{},1450256240,1450256240,15,15,,,1110,400040,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
343,,343,{},1450256240,1450256240,15,15,,,1110,400041,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
344,,344,{},1450256240,1450256240,15,15,,,1110,400042,PUNE OE GODOWN,W1,W1,,32 MA,OEM,32 MA
345,,345,{},1450256240,1450256240,15,15,,,1110,400043,NAGPUR OE GODOWN,W1,W1,,32 MA,OEM,32 MA
346,,346,{},1450256240,1450256240,15,15,,,1110,400044,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
347,,347,{},1450256240,1450256240,15,15,,,1110,400045,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
348,,348,{},1450256240,1450256240,15,15,,,1110,400047,DODDABALLAPUR,S,S,,32 MA,OEM,18 FT
349,,349,{},1450256240,1450256240,15,15,,,1110,400051,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
350,,350,{},1450256240,1450256240,15,15,,,1110,400054,MADURAI OE,S,S,,32 MA,OEM,18 FT
351,,351,{},1450256240,1450256240,15,15,,,1110,400056,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
352,,352,{},1450256240,1450256240,15,15,,,1110,400057,FARIDABAD OE GODOWN,N1,N1,,32 MA,OEM,32 MA
353,,353,{},1450256240,1450256240,15,15,,,1110,400058,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
354,,354,{},1450256240,1450256240,15,15,,,1110,400059,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
355,,355,{},1450256240,1450256240,15,15,,,1110,400060,ZAHEERABAD OE,S,S,,32 MA,OEM,18 FT
356,,356,{},1450256240,1450256240,15,15,,,1110,400061,ZAHEERABAD OE,S,S,,32 MA,OEM,18 FT
357,,357,{},1450256240,1450256240,15,15,,,1110,400062,KOLKATA OE,E2,E2,,32 MA,OEM,32 MA
358,,358,{},1450256240,1450256240,15,15,,,1110,400063,TIRUVALLUR OE,S,S,,32 MA,OEM,18 FT
359,,359,{},1450256240,1450256240,15,15,,,1110,400066,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
360,,360,{},1450256240,1450695821,15,19,,54.251.110.52,1110,400068,CHENNAI,S,S,,18 FT,OEM,18 FT
361,,361,{},1450256240,1450256240,15,15,,,1110,400071,KOLAR OE,S,S,,32 MA,OEM,18 FT
362,,362,{},1450256240,1450256240,15,15,,,1110,400073,SRIPERUMBUDUR,S,S,,32 MA,OEM,18 FT
363,,363,{},1450256240,1450256240,15,15,,,1110,400074,CHENGELPET,S,S,,32 MA,OEM,18 FT
364,,364,{},1450256240,1450256240,15,15,,,1110,400075,BARAMATI OE,W1,W1,,32 MA,OEM,32 MA
365,,365,{},1450256240,1450256240,15,15,,,1110,400076,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
366,,366,{},1450256240,1450256240,15,15,,,1110,400077,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
367,,367,{},1450256240,1450695821,15,19,,54.251.110.52,1110,400078,CHENNAI,S,S,,18 FT,OEM,18 FT
368,,368,{},1450256240,1450256240,15,15,,,1110,400081,RAJKOT,W1,W1_1,,32 MA,OEM,32 MA
369,,369,{},1450256240,1450256240,15,15,,,1110,400083,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
370,,370,{},1450256240,1450256240,15,15,,,1110,400089,HARIDWAR OE,N2,N2,,32 MA,OEM,32 MA
371,,371,{},1450256240,1450256240,15,15,,,1110,400090,KOLAR,S,S,,32 MA,OEM,18 FT
372,,372,{},1450256240,1450256240,15,15,,,1110,400121,PANT NAGAR OE,N2,N2,,32 MA,OEM,32 MA
373,,373,{},1450256240,1450256240,15,15,,,1110,400126,LUCKNOW OE GODOWN,N1,N1_1,,32 MA,OEM,32 MA
374,,374,{},1450256240,1450256240,15,15,,,1110,400147,RANIPET,S,S,,32 MA,OEM,18 FT
375,,375,{},1450256240,1450256240,15,15,,,1110,400151,RUDRAPUR OE GODOWN,N2,N2,,32 MA,OEM,32 MA
376,,376,{},1450256240,1450256240,15,15,,,1110,400171,CHENGELPET,S,S,,32 MA,OEM,18 FT
377,,377,{},1450256240,1450256240,15,15,,,1110,400176,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
378,,378,{},1450256240,1450256240,15,15,,,1110,400181,JAMSHEDPUR OE GODOWN,E1,E1,,32 MA,OEM,32 MA
379,,379,{},1450256240,1450256240,15,15,,,1110,400182,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
380,,380,{},1450256240,1450256240,15,15,,,1110,400186,BANGALORE OE GODOWN,S,S,,32 MA,OEM,18 FT
381,,381,{},1450256240,1450256240,15,15,,,1110,400191,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
382,,382,{},1450256240,1450256240,15,15,,,1110,400196,SRIPERUMBUDUR,S,S,,32 MA,OEM,18 FT
383,,383,{},1450256240,1450256240,15,15,,,1110,400206,PALWAL OE,N2,N2,,32 MA,OEM,32 MA
384,,384,{},1450256240,1450695821,15,19,,54.251.110.52,1110,400207,CHENNAI,S,S,,18 FT,OEM,18 FT
385,,385,{},1450256240,1450256240,15,15,,,1110,400211,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
386,,386,{},1450256240,1450256240,15,15,,,1110,400221,SANAND OE GODOWN,W1,W1_1,,32 MA,OEM,32 MA
387,,387,{},1450256240,1450695821,15,19,,54.251.110.52,1110,400226,CHENNAI,S,S,,18 FT,OEM,18 FT
388,,388,{},1450256240,1450256240,15,15,,,1110,400236,BULDHANA,W1,W1,,32 MA,OEM,32 MA
389,,389,{},1450256240,1450256240,15,15,,,1110,400241,RAJKOT,W1,W1_1,,32 MA,OEM,32 MA
390,,390,{},1450256240,1450256240,15,15,,,1110,400271,ENNORE OE,S,S,,32 MA,OEM,18 FT
391,,391,{},1450256240,1450256240,15,15,,,1110,400281,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
392,,392,{},1450256240,1450256240,15,15,,,1110,400286,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
393,,393,{},1450256240,1450256240,15,15,,,1110,400292,HARIDWAR OE,N2,N2,,32 MA,OEM,32 MA
394,,394,{},1450256240,1450256240,15,15,,,1110,400293,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
395,,395,{},1450256240,1450256240,15,15,,,1110,400294,AMBALA OE GODOWN,N2,N2,,32 MA,OEM,32 MA
396,,396,{},1450256240,1450256240,15,15,,,1110,400295,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
397,,397,{},1450256240,1450256240,15,15,,,1110,400297,KOLAR OE,S,S,,32 MA,OEM,18 FT
398,,398,{},1450256240,1450256240,15,15,,,1110,400299,DHARWAD OE,S,S,,32 MA,OEM,18 FT
399,,399,{},1450256240,1450256240,15,15,,,1110,400300,BARAMATI OE,W1,W1,,32 MA,OEM,32 MA
400,,400,{},1450256240,1450256240,15,15,,,1110,400302,GURGAON,N1,N1,,32 MA,OEM,32 MA
401,,401,{},1450256240,1450256240,15,15,,,1110,400303,RUDRAPUR OE GODOWN,N2,N2,,32 MA,OEM,32 MA
402,,402,{},1450256240,1450256240,15,15,,,1110,400304,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
403,,403,{},1450256240,1450256240,15,15,,,1110,400307,KHARAGPUR,E2,E2,,32 MA,OEM,32 MA
404,,404,{},1450256240,1450256240,15,15,,,1110,400308,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
405,,405,{},1450256240,1450256240,15,15,,,1110,400310,ZAHEERABAD OE,S,S,,32 MA,OEM,18 FT
406,,406,{},1450256240,1450256240,15,15,,,1110,400311,NARASAPUR OE,S,S,,32 MA,OEM,18 FT
407,,407,{},1450256240,1450256240,15,15,,,1110,400313,KOLAR OE,S,S,,32 MA,OEM,18 FT
408,,408,{},1450256240,1450256240,15,15,,,1110,400314,FARIDABAD OE GODOWN,N3,N3,,32 MA,OEM,32 MA
409,,409,{},1450256240,1450256240,15,15,,,1110,400315,ANEKAL,S,S,,32 MA,OEM,18 FT
410,,410,{},1450256240,1450256240,15,15,,,1110,400316,ORAGADAM OE,S,S,,32 MA,OEM,18 FT
411,,411,{},1450256240,1450256240,15,15,,,1110,400318,INDORE OE,W2,W2,,32 MA,OEM,32 MA
412,,412,{},1450256240,1450256240,15,15,,,1110,400320,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
413,,413,{},1450256240,1450695821,15,19,,54.251.110.52,1110,400321,CHENNAI,S,S,,18 FT,OEM,18 FT
414,,414,{},1450256240,1450695821,15,19,,54.251.110.52,1110,400322,CHENNAI,S,S,,18 FT,OEM,18 FT
415,,415,{},1450256240,1450256240,15,15,,,1110,400323,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
416,,416,{},1450256240,1450256240,15,15,,,1110,400324,MEDAVAKKAM,S,S,,32 MA,OEM,18 FT
417,,417,{},1450256240,1450256240,15,15,,,1110,400326,CHENGELPET,S,S,,32 MA,OEM,18 FT
418,,418,{},1450256240,1450256240,15,15,,,1110,400327,HOSUR OE,S,S,,32 MA,OEM,18 FT
419,,419,{},1450256240,1450256240,15,15,,,1110,400328,COIMBATORE,S,S,,32 MA,OEM,18 FT
420,,420,{},1450256240,1450256240,15,15,,,1110,400329,CHAKAN OE GODOWN,W1,W1,,32 MA,OEM,32 MA
421,,421,{},1450256240,1450256240,15,15,,,1110,400330,SATARA,W1,W1,,32 MA,OEM,32 MA
422,,422,{},1450256240,1450256240,15,15,,,1110,400331,SANAND OE GODOWN,W1,W1_1,,32 MA,OEM,32 MA
423,,423,{},1450256240,1450695821,15,19,,54.251.110.52,1110,400332,CHENNAI,S,S,,18 FT,OEM,18 FT
424,,424,{},1450256240,1450256240,15,15,,,1110,400333,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
425,,425,{},1450256240,1450256240,15,15,,,1110,400334,SRIPERUMBUDUR,S,S,,32 MA,OEM,18 FT
426,,426,{},1450256240,1450256240,15,15,,,1110,400335,GURGAON OE GODOWN,N1,N1,,32 MA,OEM,32 MA
427,,427,{},1450256240,1450256240,15,15,,,1110,400338,INDORE OE,W2,W2,,32 MA,OEM,32 MA
428,,428,{},1450256240,1450256240,15,15,,,1110,400339,AURANGABAD OE,W1,W1,,32 MA,OEM,32 MA
429,,429,{},1450256240,1450256240,15,15,,,1110,400340,AURANGABAD OE,W1,W1,,32 MA,OEM,32 MA
430,,430,{},1450256240,1450256240,15,15,,,1110,400341,RAJKOT,W1,W1_1,,32 MA,OEM,32 MA
431,,431,{},1450256240,1450256240,15,15,,,1110,400344,KANCHEEPURAM,S,S,,32 MA,OEM,18 FT
432,,432,{},1450256240,1450256240,15,15,,,1110,400345,ERNAKULAM,S,S,,32 MA,OEM,18 FT
433,,433,{},1450256240,1450256240,15,15,,,1110,400347,JAIPUR OE,N3,N3,,32 MA,OEM,32 MA
434,,434,{},1450256240,1450256240,15,15,,,1110,400348,DHARWAD OE,S,S,,32 MA,OEM,18 FT
435,,435,{},1450256240,1450256240,15,15,,,1110,400349,PITHAMPUR OE GODOWN,W2,W2,,32 MA,OEM,32 MA
436,,436,{},1450256240,1450256240,15,15,,,1110,400350,SANAND OE GODOWN,W1,W1_1,,32 MA,OEM,32 MA
437,,437,{},1450256240,1450256240,15,15,,,1110,400355,NELLORE OE,S,S,,32 MA,OEM,18 FT
438,,438,{},1450256240,1450256240,15,15,,,1110,400356,PUNE,W1,W1,,32 MA,OEM,32 MA
439,,439,{},1450256240,1450256240,15,15,,,1110,420003,JAIPUR,N3,N3,,32 MA,OEM,32 MA
440,,440,{},1450256240,1450256240,15,15,,,1110,420004,DHULIA,W1,W1,,32 MA,OEM,32 MA
441,,441,{},1450256240,1450256240,15,15,,,1110,420005,AURANGABAD,W1,W1,,32 MA,OEM,32 MA
442,,442,{},1450256240,1450256240,15,15,,,1110,420006,LATUR,W1,W1,,32 MA,OEM,32 MA
443,,443,{},1450256240,1450256240,15,15,,,1110,420007,PARBHANI,W1,W1,,32 MA,OEM,32 MA
444,,444,{},1450256240,1450256240,15,15,,,1110,420008,NASIK,W1,W1,,32 MA,OEM,32 MA
445,,445,{},1450256240,1450256240,15,15,,,1110,420009,BEED,W1,W1,,32 MA,OEM,32 MA
446,,446,{},1450256240,1450256240,15,15,,,1110,420010,NANDED,W1,W1,,32 MA,OEM,32 MA
447,,447,{},1450256240,1450256240,15,15,,,1110,420011,JALNA,W1,W1,,32 MA,OEM,32 MA
448,,448,{},1450256240,1450256240,15,15,,,1110,420012,OSAMANBAD,W1,W1,,32 MA,OEM,32 MA
449,,449,{},1450256240,1450256240,15,15,,,1110,420013,JALGAON,W1,W1,,32 MA,OEM,32 MA
450,,450,{},1450256240,1450256240,15,15,,,1110,420014,MUMBAI,W1,W1,,32 MA,OEM,32 MA
451,,451,{},1450256240,1450256240,15,15,,,1110,420015,NAGPUR,W1,W1,,32 MA,OEM,32 MA
452,,452,{},1450256240,1450256240,15,15,,,1110,420016,PUNE,W1,W1,,32 MA,OEM,32 MA
453,,453,{},1450256240,1450256240,15,15,,,1110,420017,SATARA,W1,W1,,32 MA,OEM,32 MA
454,,454,{},1450256240,1450256240,15,15,,,1110,420018,SOLAPUR,W1,W1,,32 MA,OEM,32 MA
455,,455,{},1450256240,1450256240,15,15,,,1110,420019,AMRAVATI,W1,W1,,32 MA,OEM,32 MA
456,,456,{},1450256240,1450256240,15,15,,,1110,420020,SANGLI,W1,W1,,32 MA,OEM,32 MA
457,,457,{},1450256240,1450256240,15,15,,,1110,420021,THANE,W1,W1,,32 MA,OEM,32 MA
458,,458,{},1450256240,1450256240,15,15,,,1110,420022,AKOLA,W1,W1,,32 MA,OEM,32 MA
459,,459,{},1450256240,1450695821,15,19,,54.251.110.52,1110,420023,RAIGAD,W1,W1,,18 FT,OEM,18 FT
