Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,TruckDemandFinal
1120,1120,6201,E5,E5,6200,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6202,E5,E5,6200,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6203,E5,E5,6200,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6204,E5,E5,6200,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6205,E5,E5,6200,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6206,E5,E5,6200,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6207,E5,E5,6200,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,7000,W5,W5,7000,DEPOT,W5,W5,DEPOT,32 MA,18 FT,3
1120,1120,7000,W5,W5,7000,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7001,W5,W5,7000,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7002,W5,W5,7000,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7003,W5,W5,7000,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7004,W5,W5,7000,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7051,W5,W5,7000,DEPOT,W5,W5,DEPOT,32 MA,18 FT,1
1120,1120,7051,W5,W5,7000,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7052,W5,W5,7000,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7053,W5,W5,7000,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7054,W5,W5,7000,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7102,W5,W5,7102,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7103,W5,W5,7150,DEPOT,W5,W5,DEPOT,32 MA,18 FT,1
1120,1120,7103,W5,W5,7150,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7104,S,S,7150,DEPOT,W5,W5,DEPOT,32 MA,18 FT,0
1120,1120,7105,W5,W5,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1120,1120,7105,W5,W5,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,0
1120,1120,7150,W5,W5,7150,DEPOT,W5,W5,DEPOT,32 MA,18 FT,6
1120,1120,7150,W5,W5,7150,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7151,W5,W5,7150,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7152,W5,W5,7152,DEPOT,W5,W5,DEPOT,32 MA,18 FT,2
1120,1120,7152,W5,W5,7152,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7153,W5,W5,7150,DEPOT,W5,W5,DEPOT,32 MA,18 FT,1
1120,1120,7153,W5,W5,7150,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7154,W5,W5,7150,DEPOT,W5,W5,DEPOT,32 MA,18 FT,1
1120,1120,7154,W5,W5,7150,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7155,W5,W5,7150,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7157,W5,W5,7150,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7161,W5,W5,7250,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7250,W5,W5,7250,DEPOT,W5,W5,DEPOT,32 MA,18 FT,7
1120,1120,7250,W5,W5,7250,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7251,W5,W5,7250,DEPOT,W5,W5,DEPOT,32 MA,18 FT,1
1120,1120,7251,W5,W5,7250,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7252,W5,W5,7250,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7253,W5,W5,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,7254,W5,W5,7250,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7301,W5,W5,7250,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7302,W5,W5,7302,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,7304,W5,W5,7250,DEPOT,W5,W5,DEPOT,32 MA,32 MA,0
1120,1120,8001,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1120,1120,8001,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,0
1120,1120,8002,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1120,1120,8003,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1120,1120,8004,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1120,1120,8005,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1120,1120,8006,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1120,1120,8006,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,0
1120,1120,8051,S,S,7150,DEPOT,W5,W5,DEPOT,32 MA,18 FT,1
1120,1120,8052,S,S,7150,DEPOT,W5,W5,DEPOT,32 MA,18 FT,3
1120,1120,8053,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1120,1120,8054,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1120,1120,8055,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1120,1120,8102,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1120,1120,8103,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1120,1120,8104,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1120,1120,8105,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1120,1120,8106,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1120,1120,8107,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1120,1120,8150,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,10
1120,1120,8150,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,0
1120,1120,8151,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1120,1120,8153,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1120,1120,8155,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1120,1120,8156,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1120,1120,8251,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1120,1120,8252,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
